	0kb_BR_min_size		1kb_BR_min_size		2kb_BR_min_size		3kb_BR_min_size		4kb_BR_min_size		5kb_BR_min_size		6kb_BR_min_size		7kb_BR_min_size		8kb_BR_min_size		9kb_BR_min_size		10kb_BR_min_size		20kb_BR_min_size		50kb_BR_min_size		100kb_BR_min_size		TOTAL	
chr1:156,500,000-157,500,000	353	32683	6	8171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	40,854
chr1:157,500,000-158,500,000	388	51706	8	10817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	62,523
chr1:158,500,000-159,500,000	311	55608	9	23588	7	20740	1	5517	1	5517	1	5517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	116,487
chr1:159,500,000-160,500,000	321	42363	9	17023	3	7759	1	3342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	70,487
chr1:160,500,000-161,500,000	473	93308	5	57939	2	53179	1	50354	1	50354	1	50354	1	50354	1	50354	1	50354	1	50354	1	50354	1	50354	1	50354	0	0	490	707,966
chr1:161,500,000-162,500,000	446	157136	37	85975	11	49967	6	37720	6	37720	4	29294	4	29294	2	16146	2	16146	0	0	0	0	0	0	0	0	0	0	518	459,398
chr1:162,500,000-163,500,000	277	56588	18	29722	3	7845	1	3757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	97,912
chr1:163,500,000-164,500,000	285	50691	11	24479	5	16690	2	9736	1	5957	1	5957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	113,510
chr1:164,500,000-165,500,000	229	21634	1	1837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	23,471
chr1:165,500,000-166,500,000	356	58277	9	20655	4	14369	2	9986	1	6564	1	6564	1	6564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	122,979
chr1:166,500,000-167,500,000	268	24772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	24,772
chr1:167,500,000-168,500,000	331	26645	1	6182	1	6182	1	6182	1	6182	1	6182	1	6182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	63,737
chr1:168,500,000-169,500,000	343	44510	7	11414	2	4756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	60,680
chr1:169,500,000-170,500,000	289	45417	11	21486	4	11255	1	3713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	81,871
chr1:170,500,000-171,500,000	346	32945	5	10573	2	5827	1	3146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	52,491
chr1:171,500,000-172,500,000	352	48665	9	18742	3	10542	1	5863	1	5863	1	5863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	95,538
chr1:172,500,000-173,500,000	329	44868	9	17877	3	10157	1	5786	1	5786	1	5786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	90,260
chr1:173,500,000-174,500,000	423	49125	5	15571	2	11553	2	11553	2	11553	2	11553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436	110,908
chr1:174,500,000-175,500,000	372	60184	9	28181	4	21281	4	21281	4	21281	3	16907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	169,115
chr1:175,500,000-176,500,000	263	41083	8	17506	3	10786	1	5939	1	5939	1	5939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	87,192
chr1:176,500,000-177,500,000	221	25744	4	7204	2	4466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	37,414
chr1:177,500,000-178,500,000	312	47232	8	23103	4	17301	3	14499	2	11064	2	11064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	124,263
chr1:178,500,000-179,500,000	382	38813	5	10362	2	5951	1	3334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	58,460
chr1:179,500,000-180,500,000	344	31706	5	7308	1	2173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	41,187
chr1:180,500,000-181,500,000	309	39120	7	18323	4	13881	2	9144	1	5960	1	5960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	92,388
chr1:181,500,000-182,500,000	258	20447	1	1163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	21,610
chr1:182,500,000-183,500,000	271	21351	4	6010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	27,361
chr1:183,500,000-184,500,000	246	34900	6	11679	4	9532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	56,111
chr1:184,500,000-185,500,000	261	36430	5	21210	4	19648	3	16787	3	16787	3	16787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	127,649
chr1:185,500,000-186,500,000	282	47898	8	19674	5	15663	3	10869	1	4501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	98,605
chr1:186,500,000-187,500,000	293	33964	3	12914	3	12914	2	10753	2	10753	1	5940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	87,238
chr1:187,500,000-188,500,000	263	39886	7	15596	2	8513	1	5947	1	5947	1	5947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	81,836
chr1:188,500,000-189,500,000	324	45243	8	16620	4	11002	1	3380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	76,245
chr1:189,500,000-190,500,000	221	21619	4	5475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	27,094
chr1:190,500,000-191,500,000	250	28179	3	5368	1	2627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	36,174
chr1:191,500,000-192,500,000	228	26755	5	7698	1	2646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	37,099
chr1:192,500,000-193,500,000	295	33787	5	11656	2	7963	1	5940	1	5940	1	5940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	71,226
chr1:193,500,000-194,500,000	314	41428	7	15802	3	10582	1	5963	1	5963	1	5963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	85,701
chr1:194,500,000-195,500,000	250	22150	4	6001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	28,151
chr1:195,500,000-196,500,000	255	37778	7	17367	3	12260	2	10207	2	10207	1	5943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	93,762
chr1:196,500,000-197,500,000	486	110964	21	50989	8	33063	6	27494	2	13044	2	13044	2	13044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	527	261,642
chr1:197,500,000-198,500,000	250	48965	12	24166	4	14473	2	9389	1	5956	1	5956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	108,905
chr1:198,500,000-199,500,000	189	18223	5	6836	1	2130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	27,189
chr1:199,500,000-200,500,000	341	32737	5	8248	1	2217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	43,202
chr1:200,500,000-201,500,000	292	28201	6	12412	4	10191	1	3041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	53,845
chr1:201,500,000-202,500,000	657	60448	2	2505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	659	62,953
chr1:202,500,000-203,500,000	567	63220	4	4490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	571	67,710
chr1:203,500,000-204,500,000	345	24131	2	2639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	26,770
chr1:204,500,000-205,500,000	286	18522	2	5560	1	3814	1	3814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	31,710
chr1:205,500,000-206,500,000	293	305652	25	287567	23	285015	20	278120	18	270415	16	261772	16	261772	13	243285	12	236223	11	228086	11	228086	4	130221	0	0	0	0	462	3,016,214
chr1:206,500,000-207,500,000	266	20595	1	1683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	22,278
chr1:207,500,000-208,500,000	412	82832	5	51870	3	48878	3	48878	3	48878	2	44085	1	38132	1	38132	1	38132	1	38132	1	38132	1	38132	0	0	0	0	434	554,213
chr1:208,500,000-209,500,000	243	29092	3	4956	1	2304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	36,352
chr1:209,500,000-210,500,000	241	27098	2	9056	2	9056	1	6329	1	6329	1	6329	1	6329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	70,526
chr1:210,500,000-211,500,000	430	49367	6	7999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436	57,366
chr1:211,500,000-212,500,000	348	27364	5	7683	1	2035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	37,082
chr1:212,500,000-213,500,000	333	40315	7	14131	3	8796	1	4299	1	4299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	71,840
chr1:213,500,000-214,500,000	221	19295	2	2484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	21,779
chr1:214,500,000-215,500,000	286	31917	5	8859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	40,776
chr1:215,500,000-216,500,000	207	34121	8	14557	2	5206	1	3054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	56,938
chr1:216,500,000-217,500,000	205	13990	2	2711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	16,701
chr1:217,500,000-218,500,000	213	24993	3	13048	2	11867	2	11867	2	11867	2	11867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	85,509
chr1:218,500,000-219,500,000	227	24793	6	11706	3	8015	1	3091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	47,605
chr1:219,500,000-220,500,000	368	62798	10	27089	5	20248	3	15582	1	8745	1	8745	1	8745	1	8745	1	8745	0	0	0	0	0	0	0	0	0	0	391	169,442
chr1:220,500,000-221,500,000	277	24171	2	2541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	26,712
chr1:221,500,000-222,500,000	283	58809	14	31673	5	20617	4	18535	3	14897	1	6874	1	6874	1	6874	0	0	0	0	0	0	0	0	0	0	0	0	312	165,153
chr1:222,500,000-223,500,000	273	72912	17	48778	9	36976	7	32262	5	25621	3	16622	2	10704	2	10704	1	10153	1	10153	1	10153	0	0	0	0	0	0	321	285,038
chr1:223,500,000-224,500,000	345	214794	37	191889	25	175707	19	162036	13	141827	10	128606	7	112188	3	86054	3	86054	3	86054	3	86054	2	71924	0	0	0	0	470	1,543,187
chr1:224,500,000-225,500,000	351	41893	5	6702	1	2205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	50,800
chr1:225,500,000-226,500,000	425	26030	2	2524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427	28,554
chr1:226,500,000-227,500,000	320	33988	5	12122	2	8583	1	6013	1	6013	1	6013	1	6013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	78,745
chr1:227,500,000-228,500,000	335	47820	7	23283	3	17089	2	14252	2	14252	2	14252	2	14252	1	8241	1	8241	0	0	0	0	0	0	0	0	0	0	355	161,682
chr1:228,500,000-229,500,000	296	127889	5	97403	3	94977	2	92969	2	92969	1	88291	1	88291	1	88291	1	88291	1	88291	1	88291	1	88291	1	88291	0	0	316	1,212,535
chr1:229,500,000-230,500,000	247	20073	1	1383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	21,456
chr1:230,500,000-231,500,000	297	24946	1	1166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	26,112
chr1:231,500,000-232,500,000	305	38891	3	4668	1	2394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	45,953
chr1:232,500,000-233,500,000	255	16233	1	1241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	17,474
chr1:233,500,000-234,500,000	314	29405	2	2675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	32,080
chr1:234,500,000-235,500,000	354	58332	10	37953	6	32190	5	29728	5	29728	4	25632	2	14935	1	7965	0	0	0	0	0	0	0	0	0	0	0	0	387	236,463
chr1:235,500,000-236,500,000	394	22750	1	2122	1	2122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	26,994
chr1:236,500,000-237,500,000	293	34593	4	16090	3	14531	2	11931	2	11931	2	11931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	101,007
chr1:237,500,000-238,500,000	298	26624	3	5446	1	3217	1	3217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	38,504
chr1:238,500,000-239,500,000	280	19304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	19,304
chr1:239,500,000-240,500,000	263	27775	3	10753	2	9167	1	6311	1	6311	1	6311	1	6311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	72,939
chr1:240,500,000-241,500,000	401	26478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	26,478
chr1:241,500,000-242,500,000	622	92117	5	11535	1	5935	1	5935	1	5935	1	5935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	631	127,392
chr1:242,500,000-243,500,000	747	283751	51	152162	16	106178	13	99102	10	87670	8	78573	8	78573	6	64924	5	57054	4	48735	3	39199	0	0	0	0	0	0	871	1,095,921
chr1:243,500,000-244,500,000	271	25858	3	7291	2	6265	1	3508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	42,922
chr1:244,500,000-245,500,000	357	27098	3	6347	2	4698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	38,143
chr1:245,500,000-246,500,000	305	45163	8	16580	2	8090	1	5575	1	5575	1	5575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	86,558
chr1:246,500,000-247,500,000	456	56777	12	17447	1	3022	1	3022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470	80,268
chr1:247,500,000-248,500,000	515	139119	24	76499	11	59458	9	54213	5	40932	5	40932	2	23307	1	16669	1	16669	1	16669	1	16669	0	0	0	0	0	0	575	501,136
chr1:248,500,000-248,956,422	219	136927	18	108056	10	96872	8	91874	6	85391	6	85391	6	85391	5	78756	5	78756	5	78756	5	78756	1	25874	0	0	0	0	294	1,030,800
chr2:500,000-1,500,000	295	60898	10	23724	6	18862	2	9496	1	5615	1	5615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	124,210
chr2:1,500,000-2,500,000	281	57971	8	22778	3	15762	2	13646	1	10500	1	10500	1	10500	1	10500	1	10500	1	10500	1	10500	0	0	0	0	0	0	301	183,657
chr2:2,500,000-3,500,000	254	40627	8	13385	2	6385	1	3885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	64,282
chr2:3,500,000-4,500,000	299	40193	4	12541	3	11365	2	9259	2	9259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	82,617
chr2:4,500,000-5,500,000	246	47903	7	26142	5	24027	3	18947	3	18947	3	18947	1	7456	1	7456	0	0	0	0	0	0	0	0	0	0	0	0	269	169,825
chr2:5,500,000-6,500,000	275	46600	10	20126	4	10693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	77,419
chr2:6,500,000-7,500,000	198	19240	1	1922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	21,162
chr2:7,500,000-8,500,000	168	187436	3	173946	2	172600	2	172600	2	172600	2	172600	2	172600	2	172600	2	172600	2	172600	2	172600	2	172600	2	172600	1	111679	194	2,371,661
chr2:8,500,000-9,500,000	257	26364	3	5932	1	3238	1	3238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	38,772
chr2:9,500,000-10,500,000	321	27500	3	3707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	31,207
chr2:10,500,000-11,500,000	320	33552	4	10923	2	8150	1	5950	1	5950	1	5950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	70,475
chr2:11,500,000-12,500,000	254	25353	2	3158	1	2029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	30,540
chr2:12,500,000-13,500,000	358	43316	5	11623	2	8228	1	5946	1	5946	1	5946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	81,005
chr2:13,500,000-14,500,000	263	60933	7	32422	4	28702	2	23486	1	20278	1	20278	1	20278	1	20278	1	20278	1	20278	1	20278	1	20278	0	0	0	0	284	307,767
chr2:14,500,000-15,500,000	216	36351	7	19246	4	15551	2	10631	2	10631	1	5940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	98,350
chr2:15,500,000-16,500,000	243	31611	5	11593	2	7791	1	5136	1	5136	1	5136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	66,403
chr2:16,500,000-17,500,000	224	32121	6	14939	3	11333	1	5948	1	5948	1	5948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	76,237
chr2:17,500,000-18,500,000	254	35238	4	13884	4	13884	1	5915	1	5915	1	5915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	80,751
chr2:18,500,000-19,500,000	261	39940	5	14161	3	11140	2	8700	1	5124	1	5124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	84,189
chr2:19,500,000-20,500,000	289	22179	3	4393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	26,572
chr2:20,500,000-21,500,000	229	37890	7	12757	3	7919	1	3374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	61,940
chr2:21,500,000-22,500,000	200	27268	6	15158	3	11165	2	8298	1	4499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	66,388
chr2:22,500,000-23,500,000	206	30001	4	14225	2	11688	2	11688	2	11688	2	11688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	90,978
chr2:23,500,000-24,500,000	359	31266	4	10804	2	8211	2	8211	1	4336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	62,828
chr2:24,500,000-25,500,000	343	20651	2	2736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	23,387
chr2:25,500,000-26,500,000	397	26854	2	2963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399	29,817
chr2:26,500,000-27,500,000	339	18744	1	1384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	20,128
chr2:27,500,000-28,500,000	287	25096	3	5277	2	4213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	34,586
chr2:28,500,000-29,500,000	245	15428	2	4471	1	2765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	22,664
chr2:29,500,000-30,500,000	255	23487	3	6317	2	5087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	34,891
chr2:30,500,000-31,500,000	251	37933	5	14186	4	12891	3	10832	1	5591	1	5591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	87,024
chr2:31,500,000-32,500,000	461	41528	2	3434	1	2216	1	2216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	465	49,394
chr2:32,500,000-33,500,000	338	36718	6	15699	5	14631	2	7664	1	4564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	79,276
chr2:33,500,000-34,500,000	336	24909	3	4523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	29,432
chr2:34,500,000-35,500,000	341	55655	9	17514	4	11688	2	7203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	92,060
chr2:35,500,000-36,500,000	274	50948	12	22923	2	7949	1	5939	1	5939	1	5939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	99,637
chr2:36,500,000-37,500,000	351	26610	2	2362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	28,972
chr2:37,500,000-38,500,000	453	53765	5	9390	2	4800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	460	67,955
chr2:38,500,000-39,500,000	352	17285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	17,285
chr2:39,500,000-40,500,000	269	41285	5	12471	2	8629	2	8629	1	4937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	75,951
chr2:40,500,000-41,500,000	258	23548	2	2409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	25,957
chr2:41,500,000-42,500,000	252	27375	4	8916	2	6230	1	3615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	46,136
chr2:42,500,000-43,500,000	322	26860	1	4625	1	4625	1	4625	1	4625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	45,360
chr2:43,500,000-44,500,000	311	30388	5	13052	3	10649	1	5936	1	5936	1	5936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	71,897
chr2:44,500,000-45,500,000	236	32971	5	16226	2	11800	2	11800	2	11800	2	11800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	96,397
chr2:45,500,000-46,500,000	189	80396	3	66535	2	65026	2	65026	2	65026	2	65026	2	65026	1	58545	1	58545	1	58545	1	58545	1	58545	1	58545	0	0	208	823,331
chr2:46,500,000-47,500,000	332	24841	1	1286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	26,127
chr2:47,500,000-48,500,000	378	25561	3	3466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	29,027
chr2:48,500,000-49,500,000	322	51920	9	23063	7	20796	2	8515	1	5187	1	5187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	114,668
chr2:49,500,000-50,500,000	244	15499	1	1176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	16,675
chr2:50,500,000-51,500,000	231	22819	2	3928	1	2507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	29,254
chr2:51,500,000-52,500,000	270	36137	7	12593	3	7906	1	3374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	60,010
chr2:52,500,000-53,500,000	229	31624	7	11836	3	6370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	49,830
chr2:53,500,000-54,500,000	277	22664	3	5392	1	2034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	30,090
chr2:54,500,000-55,500,000	265	21174	1	3347	1	3347	1	3347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	31,215
chr2:55,500,000-56,500,000	312	48658	11	19480	3	9537	1	4443	1	4443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	86,561
chr2:56,500,000-57,500,000	326	61850	9	21366	4	14492	3	12306	2	9111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	119,125
chr2:57,500,000-58,500,000	235	50998	11	26601	5	17972	3	13082	2	9607	1	5232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	123,492
chr2:58,500,000-59,500,000	215	26773	6	8013	1	2125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	36,911
chr2:59,500,000-60,500,000	237	47525	11	24623	3	14549	2	11884	2	11884	2	11884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	122,349
chr2:60,500,000-61,500,000	365	19162	1	1561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	20,723
chr2:61,500,000-62,500,000	392	17844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	17,844
chr2:62,500,000-63,500,000	359	51662	7	17580	2	10619	2	10619	2	10619	1	5921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	107,020
chr2:63,500,000-64,500,000	316	52732	6	25072	2	19711	1	17700	1	17700	1	17700	1	17700	1	17700	1	17700	1	17700	1	17700	0	0	0	0	0	0	332	239,115
chr2:64,500,000-65,500,000	337	21626	1	1107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	22,733
chr2:65,500,000-66,500,000	279	56019	13	30510	6	21438	3	14576	2	11061	2	11061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	144,665
chr2:66,500,000-67,500,000	275	44144	10	15802	2	5047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	64,993
chr2:67,500,000-68,500,000	327	30358	2	3074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	33,432
chr2:68,500,000-69,500,000	259	29652	6	12530	2	7224	1	5001	1	5001	1	5001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	64,409
chr2:69,500,000-70,500,000	438	25493	2	3005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440	28,498
chr2:70,500,000-71,500,000	455	62080	7	14778	2	8104	1	5973	1	5973	1	5973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467	102,881
chr2:71,500,000-72,500,000	223	40993	7	19965	4	15697	2	11071	2	11071	2	11071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	109,868
chr2:72,500,000-73,500,000	281	37485	6	13492	3	8726	2	6694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	66,397
