	0kb_BR_min_size		1kb_BR_min_size		2kb_BR_min_size		3kb_BR_min_size		4kb_BR_min_size		5kb_BR_min_size		6kb_BR_min_size		7kb_BR_min_size		8kb_BR_min_size		9kb_BR_min_size		10kb_BR_min_size		20kb_BR_min_size		50kb_BR_min_size		100kb_BR_min_size		TOTAL	
chr1:156,750,000-157,750,000	378	37268	7	9428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385	46,696
chr1:157,750,000-158,750,000	367	49512	7	9410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	58,922
chr1:158,750,000-159,750,000	361	70939	14	34343	9	26419	2	8859	1	5517	1	5517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	151,594
chr1:159,750,000-160,750,000	310	32883	5	8961	2	4905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	46,749
chr1:160,750,000-161,750,000	596	213345	36	134922	12	100321	7	88074	7	88074	5	79648	5	79648	3	66500	3	66500	1	50354	1	50354	1	50354	1	50354	0	0	678	1,118,448
chr1:161,750,000-162,750,000	286	30517	6	7323	1	2076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	39,916
chr1:162,750,000-163,750,000	258	60308	18	33477	3	11726	2	9714	1	5957	1	5957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	127,139
chr1:163,750,000-164,750,000	291	43262	10	18522	4	10733	1	3779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	76,296
chr1:164,750,000-165,750,000	246	24043	2	3527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	27,570
chr1:165,750,000-166,750,000	368	64657	8	18965	4	14369	2	9986	1	6564	1	6564	1	6564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385	127,669
chr1:166,750,000-167,750,000	254	15929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	15,929
chr1:167,750,000-168,750,000	366	40645	3	9954	2	8300	1	6182	1	6182	1	6182	1	6182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	83,627
chr1:168,750,000-169,750,000	338	37013	5	7642	1	2638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	47,293
chr1:169,750,000-170,750,000	264	40610	11	21486	4	11255	1	3713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	77,064
chr1:170,750,000-171,750,000	393	43200	9	17480	3	8425	1	3146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406	72,251
chr1:171,750,000-172,750,000	292	39580	5	11835	2	7944	1	5863	1	5863	1	5863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	76,948
chr1:172,750,000-173,750,000	412	54296	11	20804	3	10157	1	5786	1	5786	1	5786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429	102,615
chr1:173,750,000-174,750,000	393	64909	8	31391	5	26911	5	26911	5	26911	4	22537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420	199,570
chr1:174,750,000-175,750,000	286	31478	4	9434	1	5923	1	5923	1	5923	1	5923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	64,604
chr1:175,750,000-176,750,000	291	46215	9	18891	3	10786	1	5939	1	5939	1	5939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	93,709
chr1:176,750,000-177,750,000	238	36526	7	17214	4	12852	1	5584	1	5584	1	5584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	83,344
chr1:177,750,000-178,750,000	330	36331	4	11708	2	8915	2	8915	1	5480	1	5480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	76,829
chr1:178,750,000-179,750,000	414	45171	6	12535	3	8124	1	3334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	69,164
chr1:179,750,000-180,750,000	276	28179	6	10982	2	5847	1	3184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	48,192
chr1:180,750,000-181,750,000	282	31008	5	12476	2	8034	1	5960	1	5960	1	5960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	69,398
chr1:181,750,000-182,750,000	282	24716	3	4451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	29,167
chr1:182,750,000-183,750,000	282	29583	6	10873	3	7014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	47,470
chr1:183,750,000-184,750,000	233	22524	2	3528	1	2518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	28,570
chr1:184,750,000-185,750,000	295	48562	7	25213	5	22418	3	16787	3	16787	3	16787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	146,554
chr1:185,750,000-186,750,000	289	44154	7	20484	5	17706	4	15682	2	9314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	107,340
chr1:186,750,000-187,750,000	264	36681	5	17017	3	14048	2	11887	2	11887	2	11887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	103,407
chr1:187,750,000-188,750,000	250	34739	5	9186	2	5072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	48,997
chr1:188,750,000-189,750,000	340	41700	7	14114	3	8496	1	3380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	67,690
chr1:189,750,000-190,750,000	194	24044	6	9356	1	2627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	36,027
chr1:190,750,000-191,750,000	257	25904	2	2987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	28,891
chr1:191,750,000-192,750,000	265	37808	5	12138	2	8586	1	5940	1	5940	1	5940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	76,352
chr1:192,750,000-193,750,000	267	26328	5	11679	2	7986	1	5963	1	5963	1	5963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	63,882
chr1:193,750,000-194,750,000	327	37067	6	9839	2	4619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	51,525
chr1:194,750,000-195,750,000	244	25675	6	9241	1	2053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	36,969
chr1:195,750,000-196,750,000	265	39766	6	15538	2	10207	2	10207	2	10207	1	5943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	91,868
chr1:196,750,000-197,750,000	467	119092	24	60708	10	41681	7	33450	3	19000	3	19000	2	13044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	305,975
chr1:197,750,000-198,750,000	233	33992	8	13036	2	5855	1	3433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	56,316
chr1:198,750,000-199,750,000	242	28768	7	10449	2	4347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	43,564
chr1:199,750,000-200,750,000	364	24553	3	4635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	29,188
chr1:200,750,000-201,750,000	243	29002	6	12412	4	10191	1	3041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	54,646
chr1:201,750,000-202,750,000	891	97526	4	4724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	895	102,250
chr1:202,750,000-203,750,000	347	25478	2	2271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	27,749
chr1:203,750,000-204,750,000	328	21160	2	2639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	23,799
chr1:204,750,000-205,750,000	299	19572	2	5560	1	3814	1	3814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	32,760
chr1:205,750,000-206,750,000	278	306394	25	287567	23	285015	20	278120	18	270415	16	261772	16	261772	13	243285	12	236223	11	228086	11	228086	4	130221	0	0	0	0	447	3,016,956
chr1:206,750,000-207,750,000	444	91313	6	53553	3	48878	3	48878	3	48878	2	44085	1	38132	1	38132	1	38132	1	38132	1	38132	1	38132	0	0	0	0	467	564,377
chr1:207,750,000-208,750,000	225	17834	1	1648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	19,482
chr1:208,750,000-209,750,000	232	21222	2	3308	1	2304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	26,834
chr1:209,750,000-210,750,000	253	30366	3	10125	2	9056	1	6329	1	6329	1	6329	1	6329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	74,863
chr1:210,750,000-211,750,000	469	49689	5	6930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474	56,619
chr1:211,750,000-212,750,000	327	29575	7	10623	1	2035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	42,233
chr1:212,750,000-213,750,000	333	42332	6	12416	3	8796	1	4299	1	4299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	72,142
chr1:213,750,000-214,750,000	235	17398	1	1259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	18,657
chr1:214,750,000-215,750,000	262	29261	5	8859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	38,120
chr1:215,750,000-216,750,000	186	30533	8	14557	2	5206	1	3054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	53,350
chr1:216,750,000-217,750,000	218	22172	3	8638	1	5927	1	5927	1	5927	1	5927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	54,518
chr1:217,750,000-218,750,000	254	25923	4	10815	2	8467	1	5940	1	5940	1	5940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	63,025
chr1:218,750,000-219,750,000	216	40385	8	22435	5	18899	2	11836	1	8745	1	8745	1	8745	1	8745	1	8745	0	0	0	0	0	0	0	0	0	0	236	137,280
chr1:219,750,000-220,750,000	360	43151	7	14045	2	6837	2	6837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	70,870
chr1:220,750,000-221,750,000	245	20140	1	1162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	21,302
chr1:221,750,000-222,750,000	300	80727	19	53717	9	40926	6	34130	5	30492	2	17578	2	17578	2	17578	1	10153	1	10153	1	10153	0	0	0	0	0	0	348	323,185
chr1:222,750,000-223,750,000	264	102071	13	78002	5	66666	5	66666	3	60025	2	55917	1	49999	1	49999	1	49999	1	49999	1	49999	1	49999	0	0	0	0	298	729,341
chr1:223,750,000-224,750,000	331	163742	35	140621	24	125708	18	112037	12	91828	9	78607	6	62189	2	36055	2	36055	2	36055	2	36055	1	21925	0	0	0	0	444	940,877
chr1:224,750,000-225,750,000	406	44335	5	6702	1	2205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	53,242
chr1:225,750,000-226,750,000	395	25763	2	2524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	28,287
chr1:226,750,000-227,750,000	397	44525	6	18133	3	14594	2	12024	2	12024	2	12024	2	12024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414	125,348
chr1:227,750,000-228,750,000	257	137343	10	113586	5	106055	3	101210	3	101210	2	96532	2	96532	2	96532	2	96532	1	88291	1	88291	1	88291	1	88291	0	0	290	1,298,696
chr1:228,750,000-229,750,000	324	29269	1	1089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	30,358
chr1:229,750,000-230,750,000	234	23538	1	1383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	24,921
chr1:230,750,000-231,750,000	304	21958	1	1166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	23,124
chr1:231,750,000-232,750,000	279	34990	3	4668	1	2394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	42,052
chr1:232,750,000-233,750,000	249	20251	2	2366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	22,617
chr1:233,750,000-234,750,000	324	25513	1	1550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	27,063
chr1:234,750,000-235,750,000	378	58958	10	37953	6	32190	5	29728	5	29728	4	25632	2	14935	1	7965	0	0	0	0	0	0	0	0	0	0	0	0	411	237,089
chr1:235,750,000-236,750,000	385	26023	2	4722	2	4722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389	35,467
chr1:236,750,000-237,750,000	288	35858	5	15719	2	11931	2	11931	2	11931	2	11931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	99,301
chr1:237,750,000-238,750,000	294	24181	1	3217	1	3217	1	3217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	33,832
chr1:238,750,000-239,750,000	267	28654	3	10753	2	9167	1	6311	1	6311	1	6311	1	6311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	73,818
chr1:239,750,000-240,750,000	323	17102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	17,102
chr1:240,750,000-241,750,000	337	25604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	25,604
chr1:241,750,000-242,750,000	671	98703	7	13922	1	5935	1	5935	1	5935	1	5935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	682	136,365
chr1:242,750,000-243,750,000	696	278805	50	152532	17	108935	13	99102	10	87670	8	78573	8	78573	6	64924	5	57054	4	48735	3	39199	0	0	0	0	0	0	820	1,094,102
chr1:243,750,000-244,750,000	307	31581	4	9232	3	8206	1	3508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	52,527
chr1:244,750,000-245,750,000	361	22427	1	1649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	24,076
chr1:245,750,000-246,750,000	319	55315	11	20565	2	8090	1	5575	1	5575	1	5575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	100,695
chr1:246,750,000-247,750,000	430	56561	12	24045	3	12058	3	12058	1	5954	1	5954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	116,630
chr1:247,750,000-248,750,000	563	220407	33	141856	16	119005	13	111177	8	94495	8	94495	6	82824	4	69551	4	69551	4	69551	4	69551	0	0	0	0	0	0	663	1,142,463
chr1:248,750,000-248,956,422	88	39403	5	32116	2	28289	1	25874	1	25874	1	25874	1	25874	1	25874	1	25874	1	25874	1	25874	1	25874	0	0	0	0	104	332,674
chr2:750,000-1,750,000	319	81556	13	38714	8	32508	4	23142	2	16115	2	16115	1	10500	1	10500	1	10500	1	10500	1	10500	0	0	0	0	0	0	353	260,650
chr2:1,750,000-2,750,000	253	35179	6	8790	1	2116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	46,085
chr2:2,750,000-3,750,000	278	46725	8	14489	3	8491	1	3885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	73,590
chr2:3,750,000-4,750,000	286	46033	5	21926	4	20750	4	20750	4	20750	2	11491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	141,700
chr2:4,750,000-5,750,000	263	62260	15	34777	7	23229	1	7456	1	7456	1	7456	1	7456	1	7456	0	0	0	0	0	0	0	0	0	0	0	0	290	157,546
chr2:5,750,000-6,750,000	230	18601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	18,601
chr2:6,750,000-7,750,000	201	19186	1	1922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	21,108
chr2:7,750,000-8,750,000	178	189195	3	173946	2	172600	2	172600	2	172600	2	172600	2	172600	2	172600	2	172600	2	172600	2	172600	2	172600	2	172600	1	111679	204	2,373,420
chr2:8,750,000-9,750,000	292	26264	3	5932	1	3238	1	3238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	38,672
chr2:9,750,000-10,750,000	326	28309	3	3707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	32,016
chr2:10,750,000-11,750,000	292	32926	4	10923	2	8150	1	5950	1	5950	1	5950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	69,849
chr2:11,750,000-12,750,000	241	35566	4	10154	2	7975	1	5946	1	5946	1	5946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	71,533
chr2:12,750,000-13,750,000	385	58693	6	28262	3	24840	1	20278	1	20278	1	20278	1	20278	1	20278	1	20278	1	20278	1	20278	1	20278	0	0	0	0	403	294,297
chr2:13,750,000-14,750,000	235	39676	5	13478	3	10835	2	7899	1	4691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	76,579
chr2:14,750,000-15,750,000	226	33218	7	15648	3	10860	1	5940	1	5940	1	5940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	77,546
chr2:15,750,000-16,750,000	209	32958	5	16448	3	13739	2	11084	2	11084	2	11084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	96,397
chr2:16,750,000-17,750,000	239	27906	5	8991	2	5385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	42,282
chr2:17,750,000-18,750,000	268	40523	6	19114	5	17460	2	9491	1	5915	1	5915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	98,418
chr2:18,750,000-19,750,000	252	34122	3	8931	2	7564	1	5124	1	5124	1	5124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	65,989
chr2:19,750,000-20,750,000	295	25092	3	4393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	29,485
chr2:20,750,000-21,750,000	220	37379	9	15022	3	7919	1	3374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	63,694
chr2:21,750,000-22,750,000	217	27387	5	14095	3	11165	2	8298	1	4499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	65,444
chr2:22,750,000-23,750,000	203	32852	4	17359	3	16024	3	16024	3	16024	2	11688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	109,971
chr2:23,750,000-24,750,000	377	28100	3	6468	1	3875	1	3875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382	42,318
chr2:24,750,000-25,750,000	352	25331	2	2736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	28,067
chr2:25,750,000-26,750,000	365	20973	2	2963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	23,936
chr2:26,750,000-27,750,000	384	24115	3	5597	2	4213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389	33,925
chr2:27,750,000-28,750,000	255	17924	1	1064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	18,988
chr2:28,750,000-29,750,000	221	20643	4	9558	3	7852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	38,053
chr2:29,750,000-30,750,000	274	24833	1	1230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	26,063
chr2:30,750,000-31,750,000	282	41614	5	16402	4	15107	3	13048	1	5591	1	5591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	97,353
chr2:31,750,000-32,750,000	466	34799	1	1218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467	36,017
chr2:32,750,000-33,750,000	331	37096	6	15699	5	14631	2	7664	1	4564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	79,654
chr2:33,750,000-34,750,000	368	41453	6	10428	1	3867	1	3867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	59,615
chr2:34,750,000-35,750,000	284	42103	10	15245	3	7821	1	3336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	68,505
chr2:35,750,000-36,750,000	266	49428	10	19287	2	7949	1	5939	1	5939	1	5939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	94,481
chr2:36,750,000-37,750,000	414	35182	3	5093	1	2731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	43,006
chr2:37,750,000-38,750,000	435	42233	4	6659	1	2069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440	50,961
chr2:38,750,000-39,750,000	317	21653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	21,653
chr2:39,750,000-40,750,000	262	37263	5	12471	2	8629	2	8629	1	4937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	71,929
chr2:40,750,000-41,750,000	256	33158	6	11325	2	6230	1	3615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	54,328
chr2:41,750,000-42,750,000	308	21432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	21,432
chr2:42,750,000-43,750,000	278	34259	4	14440	3	13251	2	10561	2	10561	1	5936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	89,008
chr2:43,750,000-44,750,000	309	24056	5	7663	1	2023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	33,742
chr2:44,750,000-45,750,000	201	90340	4	76826	4	76826	4	76826	4	76826	4	76826	2	65026	1	58545	1	58545	1	58545	1	58545	1	58545	1	58545	0	0	229	890,766
chr2:45,750,000-46,750,000	219	18298	1	1509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	19,807
chr2:46,750,000-47,750,000	378	26288	1	1286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	27,574
chr2:47,750,000-48,750,000	350	33815	5	11578	2	8112	1	5187	1	5187	1	5187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	69,066
chr2:48,750,000-49,750,000	301	41936	8	16127	5	12684	1	3328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	74,075
chr2:49,750,000-50,750,000	237	14190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	14,190
chr2:50,750,000-51,750,000	246	30497	6	9711	2	4656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	44,864
chr2:51,750,000-52,750,000	268	32134	4	8767	2	5757	1	3374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	50,032
chr2:52,750,000-53,750,000	242	33443	8	13848	4	8404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	55,695
chr2:53,750,000-54,750,000	248	17158	1	1423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	18,581
chr2:54,750,000-55,750,000	312	30792	3	9339	2	7790	2	7790	1	4443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	60,154
chr2:55,750,000-56,750,000	316	57782	13	21909	3	9559	1	4465	1	4465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	98,180
chr2:56,750,000-57,750,000	273	56651	9	25192	6	21263	4	16548	2	9878	1	5232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	134,764
chr2:57,750,000-58,750,000	233	37374	7	14354	2	6736	1	4375	1	4375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	67,214
chr2:58,750,000-59,750,000	222	32925	9	13403	2	4790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	51,118
chr2:59,750,000-60,750,000	266	42154	8	19233	2	11884	2	11884	2	11884	2	11884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	108,923
chr2:60,750,000-61,750,000	419	20347	1	1561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420	21,908
chr2:61,750,000-62,750,000	376	36732	3	7309	1	4698	1	4698	1	4698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382	58,135
chr2:62,750,000-63,750,000	363	42558	7	14811	2	7932	1	5921	1	5921	1	5921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	83,064
chr2:63,750,000-64,750,000	254	42859	4	21639	1	17700	1	17700	1	17700	1	17700	1	17700	1	17700	1	17700	1	17700	1	17700	0	0	0	0	0	0	267	223,798
chr2:64,750,000-65,750,000	366	22938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	22,938
chr2:65,750,000-66,750,000	293	65841	17	35523	6	21438	3	14576	2	11061	2	11061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	159,500
chr2:66,750,000-67,750,000	242	40343	7	12625	2	5047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	58,015
chr2:67,750,000-68,750,000	330	37799	6	12474	2	7224	1	5001	1	5001	1	5001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	72,500
chr2:68,750,000-69,750,000	296	15325	1	1294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	16,619
chr2:69,750,000-70,750,000	392	27608	3	4145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395	31,753
chr2:70,750,000-71,750,000	430	58797	6	13638	2	8104	1	5973	1	5973	1	5973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441	98,458
chr2:71,750,000-72,750,000	254	47637	9	24932	5	19133	3	14507	2	11071	2	11071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	128,351
chr2:72,750,000-73,750,000	475	58225	5	12332	3	9097	2	7065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	485	86,719
chr2:73,750,000-74,750,000	282	39908	3	24669	1	21562	1	21562	1	21562	1	21562	1	21562	1	21562	1	21562	1	21562	1	21562	1	21562	0	0	0	0	295	280,197
