	0kb_BR_min_size		1kb_BR_min_size		2kb_BR_min_size		3kb_BR_min_size		4kb_BR_min_size		5kb_BR_min_size		6kb_BR_min_size		7kb_BR_min_size		8kb_BR_min_size		9kb_BR_min_size		10kb_BR_min_size		20kb_BR_min_size		50kb_BR_min_size		100kb_BR_min_size		TOTAL	
chr1:156,250,000-157,250,000	332	22887	2	2901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	25,788
chr1:157,250,000-158,250,000	391	46753	9	12017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	58,770
chr1:158,250,000-159,250,000	356	55076	8	18576	4	13328	1	5517	1	5517	1	5517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	103,531
chr1:159,250,000-160,250,000	315	54135	12	24025	5	13091	1	3342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	94,593
chr1:160,250,000-161,250,000	440	43673	5	9665	2	4905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	58,243
chr1:161,250,000-162,250,000	474	203674	35	132275	12	100321	7	88074	7	88074	5	79648	5	79648	3	66500	3	66500	1	50354	1	50354	1	50354	1	50354	0	0	555	1,106,130
chr1:162,250,000-163,250,000	324	62361	20	32439	3	7845	1	3757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	106,402
chr1:163,250,000-164,250,000	267	44209	7	17368	4	12911	1	5957	1	5957	1	5957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	92,359
chr1:164,250,000-165,250,000	254	31422	6	10285	1	3779	1	3779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	49,265
chr1:165,250,000-166,250,000	269	42500	5	15118	3	12162	2	9986	1	6564	1	6564	1	6564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	99,458
chr1:166,250,000-167,250,000	331	40580	4	5537	1	2207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	48,324
chr1:167,250,000-168,250,000	321	18756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	18,756
chr1:168,250,000-169,250,000	324	38289	3	9954	2	8300	1	6182	1	6182	1	6182	1	6182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	81,271
chr1:169,250,000-170,250,000	311	48983	11	20494	4	10180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	79,657
chr1:170,250,000-171,250,000	310	34342	8	13380	1	3713	1	3713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	55,148
chr1:171,250,000-172,250,000	377	49555	10	22488	4	14288	2	9009	1	5863	1	5863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395	107,066
chr1:172,250,000-173,250,000	312	46057	8	16688	3	9992	1	5786	1	5786	1	5786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	90,095
chr1:173,250,000-174,250,000	446	43399	5	12133	2	8182	1	5936	1	5936	1	5936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456	81,522
chr1:174,250,000-175,250,000	369	67471	10	33670	5	26898	5	26898	5	26898	4	22524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	204,359
chr1:175,250,000-176,250,000	246	29432	5	8333	1	2644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	40,409
chr1:176,250,000-177,250,000	247	35135	6	13130	2	8142	1	5939	1	5939	1	5939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	74,224
chr1:177,250,000-178,250,000	321	48093	9	22089	5	16287	2	9019	1	5584	1	5584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	106,656
chr1:178,250,000-179,250,000	304	39049	6	15842	3	11431	2	8814	1	5480	1	5480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	86,096
chr1:179,250,000-180,250,000	398	29305	1	2173	1	2173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	33,651
chr1:180,250,000-181,250,000	321	42728	9	19898	3	11807	2	9144	1	5960	1	5960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	95,497
chr1:181,250,000-182,250,000	255	22838	3	4723	1	2074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	29,635
chr1:182,250,000-183,250,000	271	20550	3	4961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	25,511
chr1:183,250,000-184,250,000	257	35300	7	12728	4	9532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	57,560
chr1:184,250,000-185,250,000	264	29207	3	13280	2	11718	2	11718	2	11718	2	11718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	89,359
chr1:185,250,000-186,250,000	262	53068	9	26351	7	23593	4	15938	2	9570	1	5069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	133,589
chr1:186,250,000-187,250,000	327	32120	2	6066	1	4813	1	4813	1	4813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	52,625
chr1:187,250,000-188,250,000	257	45907	9	23697	4	16614	2	11887	2	11887	2	11887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	121,879
chr1:188,250,000-189,250,000	278	32266	4	8726	3	7622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	48,614
chr1:189,250,000-190,250,000	256	32157	6	11046	1	3380	1	3380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	49,963
chr1:190,250,000-191,250,000	232	27867	5	7691	1	2627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	38,185
chr1:191,250,000-192,250,000	250	24747	2	4146	1	2646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	31,539
chr1:192,250,000-193,250,000	290	35063	6	11881	1	5940	1	5940	1	5940	1	5940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	70,704
chr1:193,250,000-194,250,000	288	35651	5	13531	3	10556	1	5963	1	5963	1	5963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	77,627
chr1:194,250,000-195,250,000	295	32947	8	11599	1	2049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	46,595
chr1:195,250,000-196,250,000	247	34237	5	14556	3	12260	2	10207	2	10207	1	5943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	87,410
chr1:196,250,000-197,250,000	479	111726	23	53800	8	33063	6	27494	2	13044	2	13044	2	13044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	522	265,215
chr1:197,250,000-198,250,000	255	43373	10	18385	3	9720	2	7058	1	5956	1	5956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	90,448
chr1:198,250,000-199,250,000	196	22276	5	9069	3	6883	1	2331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	40,559
chr1:199,250,000-200,250,000	315	36367	8	11796	1	2217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	50,380
chr1:200,250,000-201,250,000	321	26538	5	9633	3	7412	1	3041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	46,624
chr1:201,250,000-202,250,000	349	25108	1	2779	1	2779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	30,666
chr1:202,250,000-203,250,000	823	91575	4	4724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	827	96,299
chr1:203,250,000-204,250,000	390	32507	4	4910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394	37,417
chr1:204,250,000-205,250,000	260	12584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	12,584
chr1:205,250,000-206,250,000	335	156347	11	135345	10	133599	9	131492	8	127678	7	123360	7	123360	6	117162	5	110100	5	110100	5	110100	2	70534	0	0	0	0	410	1,449,177
chr1:206,250,000-207,250,000	247	176742	18	159465	15	155230	13	150442	11	142737	10	138412	10	138412	8	126123	8	126123	7	117986	7	117986	2	59687	0	0	0	0	356	1,609,345
chr1:207,250,000-208,250,000	402	82467	5	51870	3	48878	3	48878	3	48878	2	44085	1	38132	1	38132	1	38132	1	38132	1	38132	1	38132	0	0	0	0	424	553,848
chr1:208,250,000-209,250,000	258	23271	1	1648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	24,919
chr1:209,250,000-210,250,000	240	30783	3	9637	2	8633	1	6329	1	6329	1	6329	1	6329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	74,369
chr1:210,250,000-211,250,000	366	41475	6	9232	1	2727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	53,434
chr1:211,250,000-212,250,000	379	29383	2	3529	1	2035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382	34,947
chr1:212,250,000-213,250,000	347	45833	11	19779	3	8796	1	4299	1	4299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	83,006
chr1:213,250,000-214,250,000	232	21936	2	2484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	24,420
chr1:214,250,000-215,250,000	262	25383	3	5749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	31,132
chr1:215,250,000-216,250,000	246	36060	8	13081	1	2152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	51,293
chr1:216,250,000-217,250,000	184	14294	2	4586	1	3054	1	3054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	24,988
chr1:217,250,000-218,250,000	204	27901	4	14578	2	11867	2	11867	2	11867	2	11867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	89,947
chr1:218,250,000-219,250,000	254	23162	5	9430	2	5618	1	3091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	41,301
chr1:219,250,000-220,250,000	326	62459	12	30546	6	22645	3	15582	1	8745	1	8745	1	8745	1	8745	1	8745	0	0	0	0	0	0	0	0	0	0	352	174,957
chr1:220,250,000-221,250,000	293	22004	2	2541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	24,545
chr1:221,250,000-222,250,000	289	27878	2	2342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	30,220
chr1:222,250,000-223,250,000	274	86759	23	61769	10	44049	7	37253	5	30492	2	17578	2	17578	2	17578	1	10153	1	10153	1	10153	0	0	0	0	0	0	328	343,515
chr1:223,250,000-224,250,000	318	234168	42	208229	28	189251	22	175580	15	151853	11	134524	7	112188	3	86054	3	86054	3	86054	3	86054	2	71924	0	0	0	0	457	1,621,933
chr1:224,250,000-225,250,000	359	39586	5	6702	1	2205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	48,493
chr1:225,250,000-226,250,000	428	30393	2	2524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430	32,917
chr1:226,250,000-227,250,000	302	26885	4	6109	1	2570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	35,564
chr1:227,250,000-228,250,000	369	55455	8	29296	4	23102	3	20265	3	20265	3	20265	3	20265	1	8241	1	8241	0	0	0	0	0	0	0	0	0	0	395	205,395
chr1:228,250,000-229,250,000	268	125021	5	97403	3	94977	2	92969	2	92969	1	88291	1	88291	1	88291	1	88291	1	88291	1	88291	1	88291	1	88291	0	0	288	1,209,667
chr1:229,250,000-230,250,000	279	19839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	19,839
chr1:230,250,000-231,250,000	285	26928	2	2549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	29,477
chr1:231,250,000-232,250,000	326	38078	3	4668	1	2394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	45,140
chr1:232,250,000-233,250,000	242	18311	1	1241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	19,552
chr1:233,250,000-234,250,000	305	27115	2	2675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	29,790
chr1:234,250,000-235,250,000	325	52766	9	32285	5	26522	4	24060	4	24060	3	19964	2	14935	1	7965	0	0	0	0	0	0	0	0	0	0	0	0	353	202,557
chr1:235,250,000-236,250,000	404	27598	1	5668	1	5668	1	5668	1	5668	1	5668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	55,938
chr1:236,250,000-237,250,000	311	37558	5	18212	4	16653	2	11931	2	11931	2	11931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	108,216
chr1:237,250,000-238,250,000	291	26273	3	5446	1	3217	1	3217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	38,153
chr1:238,250,000-239,250,000	294	19947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	19,947
chr1:239,250,000-240,250,000	270	28060	3	10753	2	9167	1	6311	1	6311	1	6311	1	6311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	73,224
chr1:240,250,000-241,250,000	372	21792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372	21,792
chr1:241,250,000-242,250,000	381	31927	2	7246	1	5935	1	5935	1	5935	1	5935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387	62,913
chr1:242,250,000-243,250,000	1026	348147	54	156451	16	106178	13	99102	10	87670	8	78573	8	78573	6	64924	5	57054	4	48735	3	39199	0	0	0	0	0	0	1,153	1,164,606
chr1:243,250,000-244,250,000	241	20872	2	3783	1	2757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	27,412
chr1:244,250,000-245,250,000	358	27662	3	8206	3	8206	1	3508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	47,582
chr1:245,250,000-246,250,000	303	37088	5	12181	2	8090	1	5575	1	5575	1	5575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	74,084
chr1:246,250,000-247,250,000	448	66336	16	23495	1	3022	1	3022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	466	95,875
chr1:247,250,000-248,250,000	433	74695	13	32071	4	20707	4	20707	3	17625	3	17625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	460	183,430
chr1:248,250,000-248,956,422	391	207513	28	152484	16	135623	12	125380	7	108698	7	108698	7	108698	5	95425	5	95425	5	95425	5	95425	1	25874	0	0	0	0	489	1,354,668
chr2:250,000-1,250,000	277	54765	8	19019	4	12951	1	5615	1	5615	1	5615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	103,580
chr2:1,250,000-2,250,000	305	70212	11	29131	5	21673	3	17527	1	10500	1	10500	1	10500	1	10500	1	10500	1	10500	1	10500	0	0	0	0	0	0	331	212,043
chr2:2,250,000-3,250,000	249	33763	5	7889	1	2500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	44,152
chr2:3,250,000-4,250,000	291	47007	8	19678	4	15250	3	13144	2	9259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	104,338
chr2:4,250,000-5,250,000	250	48398	7	26142	5	24027	3	18947	3	18947	3	18947	1	7456	1	7456	0	0	0	0	0	0	0	0	0	0	0	0	273	170,320
chr2:5,250,000-6,250,000	273	46417	10	20126	4	10693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	77,236
chr2:6,250,000-7,250,000	219	20147	1	1922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	22,069
chr2:7,250,000-8,250,000	180	167687	3	151659	2	150313	2	150313	2	150313	2	150313	2	150313	2	150313	2	150313	2	150313	2	150313	2	150313	2	150313	1	89392	206	2,062,181
chr2:8,250,000-9,250,000	226	47068	4	28219	2	25525	2	25525	1	22287	1	22287	1	22287	1	22287	1	22287	1	22287	1	22287	1	22287	1	22287	1	22287	244	349,207
chr2:9,250,000-10,250,000	327	24198	2	2628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	26,826
chr2:10,250,000-11,250,000	289	32346	4	10867	2	8150	1	5950	1	5950	1	5950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	69,213
chr2:11,250,000-12,250,000	293	28492	3	4293	1	2029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	34,814
chr2:12,250,000-13,250,000	227	31747	2	6996	1	5946	1	5946	1	5946	1	5946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	62,527
chr2:13,250,000-14,250,000	383	69896	9	35493	5	30984	2	23486	1	20278	1	20278	1	20278	1	20278	1	20278	1	20278	1	20278	1	20278	0	0	0	0	407	322,083
chr2:14,250,000-15,250,000	214	35248	6	17283	3	13181	2	10631	2	10631	1	5940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	92,914
chr2:15,250,000-16,250,000	266	37604	7	15112	3	10161	1	5136	1	5136	1	5136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	78,285
chr2:16,250,000-17,250,000	186	26188	5	13440	3	11333	1	5948	1	5948	1	5948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	68,805
chr2:17,250,000-18,250,000	284	36861	4	12541	3	11042	1	5915	1	5915	1	5915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	78,189
chr2:18,250,000-19,250,000	256	32359	4	10512	3	8858	1	3576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	55,305
chr2:19,250,000-20,250,000	257	31551	5	10884	1	5124	1	5124	1	5124	1	5124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	62,931
chr2:20,250,000-21,250,000	260	35900	6	11667	3	7919	1	3374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	58,860
chr2:21,250,000-22,250,000	198	28179	6	13381	2	8298	2	8298	1	4499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	62,655
chr2:22,250,000-23,250,000	215	30342	4	15757	3	14555	2	11688	2	11688	2	11688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	95,718
chr2:23,250,000-24,250,000	317	32821	5	12139	2	8211	2	8211	1	4336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	65,718
chr2:24,250,000-25,250,000	351	21519	2	2736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	24,255
chr2:25,250,000-26,250,000	391	23938	1	1071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	25,009
chr2:26,250,000-27,250,000	313	18516	1	1892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	20,408
chr2:27,250,000-28,250,000	348	27469	4	6661	2	4213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	38,343
chr2:28,250,000-29,250,000	263	18527	2	4471	1	2765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	25,763
chr2:29,250,000-30,250,000	212	19042	3	6317	2	5087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	30,446
chr2:30,250,000-31,250,000	252	34818	3	11440	3	11440	2	9381	1	5591	1	5591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	78,261
chr2:31,250,000-32,250,000	431	43211	3	6180	1	3667	1	3667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436	56,725
chr2:32,250,000-33,250,000	360	38250	6	15699	5	14631	2	7664	1	4564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	80,808
chr2:33,250,000-34,250,000	349	24944	2	3392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	28,336
chr2:34,250,000-35,250,000	329	51212	9	16362	3	9405	2	7203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	84,182
chr2:35,250,000-36,250,000	330	57825	13	25206	3	10232	1	5939	1	5939	1	5939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	111,080
chr2:36,250,000-37,250,000	305	23053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	23,053
chr2:37,250,000-38,250,000	431	51918	6	10029	2	4800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439	66,747
chr2:38,250,000-39,250,000	382	21678	1	1723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	23,401
chr2:39,250,000-40,250,000	263	39081	4	11174	2	8629	2	8629	1	4937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	72,450
chr2:40,250,000-41,250,000	269	23001	1	1297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	24,298
chr2:41,250,000-42,250,000	242	31054	6	11325	2	6230	1	3615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	52,224
chr2:42,250,000-43,250,000	339	26019	1	4625	1	4625	1	4625	1	4625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	44,519
chr2:43,250,000-44,250,000	299	29644	4	11029	2	8626	1	5936	1	5936	1	5936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	67,107
chr2:44,250,000-45,250,000	252	34711	6	18249	3	13823	2	11800	2	11800	2	11800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	102,183
chr2:45,250,000-46,250,000	189	78000	3	66535	2	65026	2	65026	2	65026	2	65026	2	65026	1	58545	1	58545	1	58545	1	58545	1	58545	1	58545	0	0	208	820,935
chr2:46,250,000-47,250,000	257	22871	1	1286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	24,157
chr2:47,250,000-48,250,000	409	28622	3	3466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	32,088
chr2:48,250,000-49,250,000	325	40550	6	17038	5	15941	2	8515	1	5187	1	5187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	92,418
chr2:49,250,000-50,250,000	268	27575	4	7201	2	4855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	39,631
chr2:50,250,000-51,250,000	215	13526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	13,526
chr2:51,250,000-52,250,000	287	43405	9	16521	4	10413	1	3374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	73,713
chr2:52,250,000-53,250,000	239	27921	5	7673	1	2207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	37,801
chr2:53,250,000-54,250,000	294	28871	4	8132	3	6197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	43,200
chr2:54,250,000-55,250,000	195	11268	1	1423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	12,691
chr2:55,250,000-56,250,000	365	54389	10	20300	4	12884	2	7790	1	4443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382	99,806
chr2:56,250,000-57,250,000	309	51295	8	15791	2	7660	2	7660	1	4465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	86,871
chr2:57,250,000-58,250,000	231	50739	11	26902	5	18068	3	13353	2	9878	1	5232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	124,172
chr2:58,250,000-59,250,000	232	34623	5	10090	2	6736	1	4375	1	4375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	60,199
chr2:59,250,000-60,250,000	241	50041	13	28134	4	16674	2	11884	2	11884	2	11884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	130,501
chr2:60,250,000-61,250,000	332	21671	3	3774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	25,445
chr2:61,250,000-62,250,000	410	19843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410	19,843
chr2:62,250,000-63,250,000	332	47915	7	17580	2	10619	2	10619	2	10619	1	5921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346	103,273
chr2:63,250,000-64,250,000	371	36288	4	5607	1	2011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	43,906
chr2:64,250,000-65,250,000	293	40146	3	20572	1	17700	1	17700	1	17700	1	17700	1	17700	1	17700	1	17700	1	17700	1	17700	0	0	0	0	0	0	305	220,018
chr2:65,250,000-66,250,000	321	49178	11	23769	5	15841	2	8979	1	5464	1	5464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	108,695
chr2:66,250,000-67,250,000	254	43742	10	19993	3	10644	1	5597	1	5597	1	5597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	91,170
chr2:67,250,000-68,250,000	300	35160	3	4386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	39,546
chr2:68,250,000-69,250,000	263	32985	7	13768	2	7224	1	5001	1	5001	1	5001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	68,980
chr2:69,250,000-70,250,000	439	21247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439	21,247
chr2:70,250,000-71,250,000	474	59135	7	9679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	481	68,814
chr2:71,250,000-72,250,000	203	36669	5	20738	4	19175	3	17044	3	17044	3	17044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	127,714
chr2:72,250,000-73,250,000	297	39652	8	15533	3	8062	1	3436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	66,683
