	0kb_BR_min_size		1kb_BR_min_size		2kb_BR_min_size		3kb_BR_min_size		4kb_BR_min_size		5kb_BR_min_size		6kb_BR_min_size		7kb_BR_min_size		8kb_BR_min_size		9kb_BR_min_size		10kb_BR_min_size		20kb_BR_min_size		50kb_BR_min_size		100kb_BR_min_size		TOTAL	
chr1:156,000,000-157,000,000	383	23177	1	1328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	24,505
chr1:157,000,000-158,000,000	388	38837	7	9428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395	48,265
chr1:158,000,000-159,000,000	361	61764	11	22738	4	13328	1	5517	1	5517	1	5517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	114,381
chr1:159,000,000-160,000,000	348	61642	12	24025	5	13091	1	3342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	102,100
chr1:160,000,000-161,000,000	371	39273	5	9665	2	4905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	53,843
chr1:161,000,000-162,000,000	542	206072	35	132275	12	100321	7	88074	7	88074	5	79648	5	79648	3	66500	3	66500	1	50354	1	50354	1	50354	1	50354	0	0	623	1,108,528
chr1:162,000,000-163,000,000	311	59524	19	30567	3	7845	1	3757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	101,693
chr1:163,000,000-164,000,000	238	37090	6	14363	2	8034	1	5957	1	5957	1	5957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	77,358
chr1:164,000,000-165,000,000	267	34456	7	13325	3	8656	1	3779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	60,216
chr1:165,000,000-166,000,000	282	33522	5	10391	2	5598	1	3422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	52,933
chr1:166,000,000-167,000,000	344	57575	5	12101	2	8771	1	6564	1	6564	1	6564	1	6564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	104,703
chr1:167,000,000-168,000,000	283	15370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	15,370
chr1:168,000,000-169,000,000	359	41766	3	9954	2	8300	1	6182	1	6182	1	6182	1	6182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	84,748
chr1:169,000,000-170,000,000	296	32979	5	7642	1	2638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	43,259
chr1:170,000,000-171,000,000	306	46132	12	23097	4	11255	1	3713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	84,197
chr1:171,000,000-172,000,000	356	37699	9	17091	3	8425	1	3146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	66,361
chr1:172,000,000-173,000,000	316	50680	9	21101	3	13730	2	11649	2	11649	2	11649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	120,458
chr1:173,000,000-174,000,000	433	45563	6	10316	2	4371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441	60,250
chr1:174,000,000-175,000,000	384	71034	10	38491	6	32834	6	32834	6	32834	5	28460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	236,487
chr1:175,000,000-176,000,000	256	27022	4	5303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	32,325
chr1:176,000,000-177,000,000	281	42767	8	17275	3	10786	1	5939	1	5939	1	5939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	88,645
chr1:177,000,000-178,000,000	258	45652	9	22089	5	16287	2	9019	1	5584	1	5584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	104,215
chr1:178,000,000-179,000,000	326	38600	6	15842	3	11431	2	8814	1	5480	1	5480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	85,647
chr1:179,000,000-180,000,000	425	33233	1	2173	1	2173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427	37,579
chr1:180,000,000-181,000,000	273	36809	8	18409	3	11807	2	9144	1	5960	1	5960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	88,089
chr1:181,000,000-182,000,000	288	25986	4	6212	1	2074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	34,272
chr1:182,000,000-183,000,000	292	23273	3	4961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	28,234
chr1:183,000,000-184,000,000	241	26582	5	9200	3	7014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	42,796
chr1:184,000,000-185,000,000	257	31752	4	11034	2	8462	1	5944	1	5944	1	5944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	69,080
chr1:185,000,000-186,000,000	284	51921	8	26836	6	24078	4	18447	3	15344	2	10843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	147,469
chr1:186,000,000-187,000,000	314	36289	4	11355	3	10102	2	8078	1	4813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	70,637
chr1:187,000,000-188,000,000	266	45534	8	21131	3	14048	2	11887	2	11887	2	11887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	116,374
chr1:188,000,000-189,000,000	247	29727	4	10188	4	10188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	50,103
chr1:189,000,000-190,000,000	305	37973	7	12150	1	3380	1	3380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	56,883
chr1:190,000,000-191,000,000	191	21363	4	6204	1	2627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	30,194
chr1:191,000,000-192,000,000	265	25772	2	2987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	28,759
chr1:192,000,000-193,000,000	295	39156	6	13413	2	8586	1	5940	1	5940	1	5940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	78,975
chr1:193,000,000-194,000,000	268	28418	4	10404	2	7986	1	5963	1	5963	1	5963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	64,697
chr1:194,000,000-195,000,000	307	35115	7	11411	2	4619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	51,145
chr1:195,000,000-196,000,000	233	28078	6	11933	2	6317	1	4264	1	4264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	54,856
chr1:196,000,000-197,000,000	499	124556	25	60852	9	39006	7	33437	3	18987	3	18987	2	13044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	548	308,869
chr1:197,000,000-198,000,000	259	36284	7	14845	2	8618	1	5956	1	5956	1	5956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	77,615
chr1:198,000,000-199,000,000	201	27163	6	10479	2	5855	1	3433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	46,930
chr1:199,000,000-200,000,000	287	33975	8	12045	2	4347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	50,367
chr1:200,000,000-201,000,000	335	23185	3	6252	2	4371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	33,808
chr1:201,000,000-202,000,000	276	26156	4	8041	2	5820	1	3041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	43,058
chr1:202,000,000-203,000,000	902	98064	4	4724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	906	102,788
chr1:203,000,000-204,000,000	362	30048	4	4910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	34,958
chr1:204,000,000-205,000,000	259	14727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	14,727
chr1:205,000,000-206,000,000	368	53044	3	33177	2	31431	2	31431	1	27617	1	27617	1	27617	1	27617	1	27617	1	27617	1	27617	1	27617	0	0	0	0	383	370,019
chr1:206,000,000-207,000,000	220	273394	25	259950	23	257398	20	250503	18	242798	16	234155	16	234155	13	215668	12	208606	11	200469	11	200469	4	102604	0	0	0	0	389	2,680,169
chr1:207,000,000-208,000,000	454	91341	6	53553	3	48878	3	48878	3	48878	2	44085	1	38132	1	38132	1	38132	1	38132	1	38132	1	38132	0	0	0	0	477	564,405
chr1:208,000,000-209,000,000	227	19923	1	1648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	21,571
chr1:209,000,000-210,000,000	219	28234	3	9637	2	8633	1	6329	1	6329	1	6329	1	6329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	71,820
chr1:210,000,000-211,000,000	309	36797	5	8011	1	2727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	47,535
chr1:211,000,000-212,000,000	439	37075	3	4750	1	2035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443	43,860
chr1:212,000,000-213,000,000	341	34725	9	13289	1	2306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	50,320
chr1:213,000,000-214,000,000	271	35068	4	8974	2	6490	1	4299	1	4299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	59,130
chr1:214,000,000-215,000,000	256	21389	2	3865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	25,254
chr1:215,000,000-216,000,000	245	29180	5	8056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	37,236
chr1:216,000,000-217,000,000	193	25254	6	11495	2	5206	1	3054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	45,009
chr1:217,000,000-218,000,000	195	20528	3	8638	1	5927	1	5927	1	5927	1	5927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	52,874
chr1:218,000,000-219,000,000	273	26549	4	10815	2	8467	1	5940	1	5940	1	5940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	63,651
chr1:219,000,000-220,000,000	277	61788	14	35101	7	25736	4	18673	1	8745	1	8745	1	8745	1	8745	1	8745	0	0	0	0	0	0	0	0	0	0	307	185,023
chr1:220,000,000-221,000,000	304	23996	2	2541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	26,537
chr1:221,000,000-222,000,000	283	27129	2	2342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	29,471
chr1:222,000,000-223,000,000	288	79554	19	54007	9	40926	6	34130	5	30492	2	17578	2	17578	2	17578	1	10153	1	10153	1	10153	0	0	0	0	0	0	336	322,302
chr1:223,000,000-224,000,000	266	201890	36	179747	23	161489	19	152356	13	132540	9	115211	6	98058	2	71924	2	71924	2	71924	2	71924	2	71924	0	0	0	0	382	1,400,911
chr1:224,000,000-225,000,000	352	64083	11	37265	6	30885	4	26347	2	19313	2	19313	1	14130	1	14130	1	14130	1	14130	1	14130	0	0	0	0	0	0	382	267,856
chr1:225,000,000-226,000,000	442	43737	5	6810	1	2205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448	52,752
chr1:226,000,000-227,000,000	352	27233	4	4934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	32,167
chr1:227,000,000-228,000,000	381	58267	9	31866	5	25672	3	20265	3	20265	3	20265	3	20265	1	8241	1	8241	0	0	0	0	0	0	0	0	0	0	409	213,347
chr1:228,000,000-229,000,000	244	120096	5	97403	3	94977	2	92969	2	92969	1	88291	1	88291	1	88291	1	88291	1	88291	1	88291	1	88291	1	88291	0	0	264	1,204,742
chr1:229,000,000-230,000,000	311	26837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	26,837
chr1:230,000,000-231,000,000	247	21653	1	1383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	23,036
chr1:231,000,000-232,000,000	327	30753	2	2206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	32,959
chr1:232,000,000-233,000,000	248	27340	3	4869	1	2394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	34,603
chr1:233,000,000-234,000,000	294	24507	2	2675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	27,182
chr1:234,000,000-235,000,000	290	54755	9	32285	5	26522	4	24060	4	24060	3	19964	2	14935	1	7965	0	0	0	0	0	0	0	0	0	0	0	0	318	204,546
chr1:235,000,000-236,000,000	414	26287	1	5668	1	5668	1	5668	1	5668	1	5668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	419	54,627
chr1:236,000,000-237,000,000	350	28262	3	6281	2	4722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	39,265
chr1:237,000,000-238,000,000	289	32212	4	14160	2	11931	2	11931	2	11931	2	11931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	94,096
chr1:238,000,000-239,000,000	304	25407	1	3217	1	3217	1	3217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	35,058
chr1:239,000,000-240,000,000	247	28294	3	10753	2	9167	1	6311	1	6311	1	6311	1	6311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	73,458
chr1:240,000,000-241,000,000	366	20645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	20,645
chr1:241,000,000-242,000,000	345	22093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	22,093
chr1:242,000,000-243,000,000	905	190856	24	46574	3	18634	3	18634	3	18634	2	14254	1	8319	1	8319	1	8319	0	0	0	0	0	0	0	0	0	0	943	332,543
chr1:243,000,000-244,000,000	438	190882	35	120906	15	96236	11	86403	8	74971	7	70254	7	70254	5	56605	4	48735	4	48735	3	39199	0	0	0	0	0	0	537	903,180
chr1:244,000,000-245,000,000	333	27208	3	8206	3	8206	1	3508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	47,128
chr1:245,000,000-246,000,000	313	30878	3	9739	2	8090	1	5575	1	5575	1	5575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	65,432
chr1:246,000,000-247,000,000	383	53719	12	16452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395	70,171
chr1:247,000,000-248,000,000	420	69551	14	30647	4	17983	4	17983	2	11879	2	11879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	159,922
chr1:248,000,000-248,956,422	535	235194	33	163393	17	141369	13	131126	8	114444	8	114444	7	108698	5	95425	5	95425	5	95425	5	95425	1	25874	0	0	0	0	642	1,416,242
chr2:0-1,000,000	310	58930	5	19936	2	15614	2	15614	2	15614	2	15614	1	9999	1	9999	1	9999	1	9999	0	0	0	0	0	0	0	0	327	181,318
chr2:1,000,000-2,000,000	307	74802	13	34727	7	26893	3	17527	1	10500	1	10500	1	10500	1	10500	1	10500	1	10500	1	10500	0	0	0	0	0	0	337	227,449
chr2:2,000,000-3,000,000	255	32822	4	6129	1	2116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	41,067
chr2:3,000,000-4,000,000	294	50860	10	20316	4	13142	2	8536	1	4651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	97,505
chr2:4,000,000-5,000,000	259	47272	5	25717	5	25717	4	23555	4	23555	3	18947	1	7456	1	7456	0	0	0	0	0	0	0	0	0	0	0	0	282	179,675
chr2:5,000,000-6,000,000	271	54004	13	25159	5	13611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	92,774
chr2:6,000,000-7,000,000	231	17873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	17,873
chr2:7,000,000-8,000,000	209	22308	2	3268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	25,576
chr2:8,000,000-9,000,000	174	189252	3	174021	2	172600	2	172600	2	172600	2	172600	2	172600	2	172600	2	172600	2	172600	2	172600	2	172600	2	172600	1	111679	200	2,373,552
chr2:9,000,000-10,000,000	308	28088	4	7139	1	3238	1	3238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	41,703
chr2:10,000,000-11,000,000	309	30650	4	8826	2	6109	1	3909	1	3909	1	3909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	57,312
chr2:11,000,000-12,000,000	292	31649	4	6334	2	4070	1	2041	1	2041	1	2041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	48,176
chr2:12,000,000-13,000,000	242	29028	2	6996	1	5946	1	5946	1	5946	1	5946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	59,808
chr2:13,000,000-14,000,000	369	66281	8	32285	4	27776	1	20278	1	20278	1	20278	1	20278	1	20278	1	20278	1	20278	1	20278	1	20278	0	0	0	0	390	308,844
chr2:14,000,000-15,000,000	232	41879	7	20491	4	16389	3	13839	2	10631	1	5940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	109,169
chr2:15,000,000-16,000,000	258	26828	3	4612	1	2370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	33,810
chr2:16,000,000-17,000,000	193	36982	9	23940	5	19124	2	11084	2	11084	2	11084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	113,298
chr2:17,000,000-18,000,000	260	30067	3	6626	2	5127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	41,820
chr2:18,000,000-19,000,000	249	32500	4	13987	3	12333	2	9491	1	5915	1	5915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	80,141
chr2:19,000,000-20,000,000	269	35532	4	10773	2	7564	1	5124	1	5124	1	5124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	69,241
chr2:20,000,000-21,000,000	281	31262	5	6909	1	2221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	40,392
chr2:21,000,000-22,000,000	187	31353	8	16191	3	9497	2	7173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	64,214
chr2:22,000,000-23,000,000	221	28065	4	14299	3	13097	2	10230	2	10230	1	5731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	81,652
chr2:23,000,000-24,000,000	271	33158	5	14221	2	10293	2	10293	2	10293	1	5957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	84,215
chr2:24,000,000-25,000,000	353	27507	3	6611	1	3875	1	3875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358	41,868
chr2:25,000,000-26,000,000	391	25071	1	1071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	26,142
chr2:26,000,000-27,000,000	330	18110	1	1892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	20,002
chr2:27,000,000-28,000,000	364	24701	3	5597	2	4213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	34,511
chr2:28,000,000-29,000,000	286	17494	1	1064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	18,558
chr2:29,000,000-30,000,000	192	22161	4	9558	3	7852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	39,571
chr2:30,000,000-31,000,000	263	34977	4	12670	3	11440	2	9381	1	5591	1	5591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	79,650
chr2:31,000,000-32,000,000	345	37925	2	4962	1	3667	1	3667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	50,221
chr2:32,000,000-33,000,000	418	34098	3	8882	2	7664	2	7664	1	4564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426	62,872
chr2:33,000,000-34,000,000	363	34065	6	11427	3	6967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372	52,459
chr2:34,000,000-35,000,000	342	40902	5	8713	1	3867	1	3867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	57,349
chr2:35,000,000-36,000,000	309	47619	10	17164	3	7821	1	3336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	75,940
chr2:36,000,000-37,000,000	296	43492	7	15691	2	7949	1	5939	1	5939	1	5939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	84,949
chr2:37,000,000-38,000,000	424	40900	3	5093	1	2731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428	48,724
chr2:38,000,000-39,000,000	379	33862	4	6659	1	2069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	42,590
chr2:39,000,000-40,000,000	305	26571	2	2545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	29,116
chr2:40,000,000-41,000,000	249	33639	3	9926	2	8629	2	8629	1	4937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	65,760
chr2:41,000,000-42,000,000	236	30179	6	11325	2	6230	1	3615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	51,349
chr2:42,000,000-43,000,000	341	26960	1	4625	1	4625	1	4625	1	4625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	45,460
chr2:43,000,000-44,000,000	260	28645	4	11029	2	8626	1	5936	1	5936	1	5936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	66,108
chr2:44,000,000-45,000,000	308	23610	4	6449	1	2023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	32,082
chr2:45,000,000-46,000,000	188	90087	4	76826	4	76826	4	76826	4	76826	4	76826	2	65026	1	58545	1	58545	1	58545	1	58545	1	58545	1	58545	0	0	216	890,513
chr2:46,000,000-47,000,000	241	21638	2	2795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	24,433
chr2:47,000,000-48,000,000	410	27453	1	1357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	28,810
chr2:48,000,000-49,000,000	313	33140	5	11318	2	8112	1	5187	1	5187	1	5187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	68,131
chr2:49,000,000-50,000,000	309	40587	7	15030	5	12684	1	3328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	71,629
chr2:50,000,000-51,000,000	216	12954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	12,954
chr2:51,000,000-52,000,000	271	36954	8	14138	3	8030	1	3374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	62,496
chr2:52,000,000-53,000,000	246	29434	4	7641	2	4590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	41,665
chr2:53,000,000-54,000,000	271	29907	6	10547	3	6197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	46,651
chr2:54,000,000-55,000,000	205	15576	1	1423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	16,999
chr2:55,000,000-56,000,000	359	44215	8	16249	3	10452	2	7790	1	4443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	83,149
chr2:56,000,000-57,000,000	305	48595	8	14999	2	6897	1	4465	1	4465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	79,421
chr2:57,000,000-58,000,000	245	52011	9	25192	6	21263	4	16548	2	9878	1	5232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	130,124
chr2:58,000,000-59,000,000	224	38119	7	14354	2	6736	1	4375	1	4375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	67,959
chr2:59,000,000-60,000,000	229	34544	10	14440	2	4790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	53,774
chr2:60,000,000-61,000,000	300	42370	8	19757	2	11884	2	11884	2	11884	2	11884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	109,663
chr2:61,000,000-62,000,000	438	20441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438	20,441
chr2:62,000,000-63,000,000	330	41630	4	13230	2	10619	2	10619	2	10619	1	5921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	92,638
chr2:63,000,000-64,000,000	395	39559	6	8890	1	2011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	50,460
chr2:64,000,000-65,000,000	252	42594	4	21639	1	17700	1	17700	1	17700	1	17700	1	17700	1	17700	1	17700	1	17700	1	17700	0	0	0	0	0	0	265	223,533
chr2:65,000,000-66,000,000	353	28426	3	7045	2	5721	1	3515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	44,707
chr2:66,000,000-67,000,000	269	61296	16	33106	5	18381	2	11061	2	11061	2	11061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	145,966
chr2:67,000,000-68,000,000	260	35819	5	7997	1	2383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	46,199
chr2:68,000,000-69,000,000	327	38194	6	12474	2	7224	1	5001	1	5001	1	5001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	72,895
chr2:69,000,000-70,000,000	321	15939	1	1294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	17,233
chr2:70,000,000-71,000,000	405	30903	3	4145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408	35,048
chr2:71,000,000-72,000,000	373	56892	7	15201	2	8104	1	5973	1	5973	1	5973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385	98,116
chr2:72,000,000-73,000,000	257	43976	8	23369	5	19133	3	14507	2	11071	2	11071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	123,127
