	0kb_ELR_min_size		1kb_ELR_min_size		2kb_ELR_min_size		3kb_ELR_min_size		4kb_ELR_min_size		5kb_ELR_min_size		TOTAL	
chr21:42,000,000-43,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:43,000,000-44,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:44,000,000-45,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:45,000,000-46,000,000	1	673379	1	673379	1	673379	1	673379	1	673379	1	673379	6	4,040,274
chr21:48,000,000-48,129,895	1	10000	1	10000	1	10000	1	10000	1	10000	1	10000	6	60,000
chr22:0-1,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:1,000,000-2,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:2,000,000-3,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:3,000,000-4,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:4,000,000-5,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:5,000,000-6,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:6,000,000-7,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:7,000,000-8,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:8,000,000-9,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:9,000,000-10,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:10,000,000-11,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:11,000,000-12,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:12,000,000-13,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:13,000,000-14,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:14,000,000-15,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:15,000,000-16,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:16,000,000-17,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:17,000,000-18,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:18,000,000-19,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:19,000,000-20,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:20,000,000-21,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:21,000,000-22,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:22,000,000-23,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:23,000,000-24,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:24,000,000-25,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:25,000,000-26,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:26,000,000-27,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:27,000,000-28,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:28,000,000-29,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:29,000,000-30,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:30,000,000-31,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:31,000,000-32,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:32,000,000-33,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:33,000,000-34,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:34,000,000-35,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:35,000,000-36,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:36,000,000-37,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:37,000,000-38,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:38,000,000-39,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:39,000,000-40,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:40,000,000-41,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:41,000,000-42,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:42,000,000-43,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:43,000,000-44,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:44,000,000-45,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:45,000,000-46,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:46,000,000-47,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:47,000,000-48,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:48,000,000-49,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:49,000,000-50,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:50,000,000-51,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:51,000,000-51,304,566	1	304566	1	304566	1	304566	1	304566	1	304566	1	304566	6	1,827,396
chrX:0-1,000,000	2	427100	2	427100	2	427100	2	427100	2	427100	2	427100	12	2,562,600
chrX:1,000,000-2,000,000	1	327600	1	327600	1	327600	1	327600	1	327600	1	327600	6	1,965,600
chrX:2,000,000-3,000,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:7,000,000-8,000,000	2	54300	2	54300	2	54300	2	54300	2	54300	2	54300	12	325,800
chrX:9,000,000-10,000,000	1	28400	1	28400	1	28400	1	28400	1	28400	1	28400	6	170,400
chrX:10,000,000-11,000,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:37,000,000-38,000,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:49,000,000-50,000,000	2	301051	2	301051	2	301051	2	301051	2	301051	2	301051	12	1,806,306
chrX:50,000,000-51,000,000	1	24173	1	24173	1	24173	1	24173	1	24173	1	24173	6	145,038
chrX:52,000,000-53,000,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:55,000,000-56,000,000	1	3800	1	3800	1	3800	1	3800	1	3800	1	3800	6	22,800
chrX:58,000,000-59,000,000	2	642800	2	642800	2	642800	2	642800	2	642800	2	642800	12	3,856,800
chrX:59,000,000-60,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrX:60,000,000-61,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrX:61,000,000-62,000,000	1	920100	1	920100	1	920100	1	920100	1	920100	1	920100	6	5,520,600
chrX:62,000,000-63,000,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chrX:76,000,000-77,000,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:78,000,000-79,000,000	1	2200	1	2200	1	2200	1	2200	1	2200	1	2200	6	13,200
chrX:99,000,000-100,000,000	1	4400	1	4400	1	4400	1	4400	1	4400	1	4400	6	26,400
chrX:101,000,000-102,000,000	1	298000	1	298000	1	298000	1	298000	1	298000	1	298000	6	1,788,000
chrX:108,000,000-109,000,000	1	53700	1	53700	1	53700	1	53700	1	53700	1	53700	6	322,200
chrX:111,000,000-112,000,000	1	39200	1	39200	1	39200	1	39200	1	39200	1	39200	6	235,200
chrX:113,000,000-114,000,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:114,000,000-115,000,000	1	133945	1	133945	1	133945	1	133945	1	133945	1	133945	6	803,670
chrX:115,000,000-116,000,000	2	95283	2	95283	2	95283	2	95283	2	95283	2	95283	12	571,698
chrX:120,000,000-121,000,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:123,000,000-124,000,000	1	118134	1	118134	1	118134	1	118134	1	118134	1	118134	6	708,804
chrX:125,000,000-126,000,000	1	12900	1	12900	1	12900	1	12900	1	12900	1	12900	6	77,400
chrX:132,000,000-133,000,000	1	8000	1	8000	1	8000	1	8000	1	8000	1	8000	6	48,000
chrX:134,000,000-135,000,000	1	118800	1	118800	1	118800	1	118800	1	118800	1	118800	6	712,800
chrX:136,000,000-137,000,000	1	2700	1	2700	1	2700	1	2700	1	2700	1	2700	6	16,200
chrX:143,000,000-144,000,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:148,000,000-149,000,000	1	411510	1	411510	1	411510	1	411510	1	411510	1	411510	6	2,469,060
chrX:149,000,000-150,000,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:152,000,000-153,000,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:153,000,000-154,000,000	1	81889	1	81889	1	81889	1	81889	1	81889	1	81889	6	491,334
chrX:154,000,000-155,000,000	1	87400	1	87400	1	87400	1	87400	1	87400	1	87400	6	524,400
chrX:155,000,000-155,270,560	1	232060	1	232060	1	232060	1	232060	1	232060	1	232060	6	1,392,360
chrY:0-1,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:1,000,000-2,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:2,000,000-3,000,000	1	649520	1	649520	1	649520	1	649520	1	649520	1	649520	6	3,897,120
chrY:7,000,000-8,000,000	1	567300	1	567300	1	567300	1	567300	1	567300	1	567300	6	3,403,800
chrY:8,000,000-9,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:9,000,000-10,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:10,000,000-11,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:11,000,000-12,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:12,000,000-13,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:13,000,000-14,000,000	2	947937	2	947937	2	947937	2	947937	2	947937	2	947937	12	5,687,622
chrY:14,000,000-15,000,000	1	289000	1	289000	1	289000	1	289000	1	289000	1	289000	6	1,734,000
chrY:20,000,000-21,000,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrY:22,000,000-23,000,000	1	161118	1	161118	1	161118	1	161118	1	161118	1	161118	6	966,708
chrY:23,000,000-24,000,000	2	214679	2	214679	2	214679	2	214679	2	214679	2	214679	12	1,288,074
chrY:28,000,000-29,000,000	1	216600	1	216600	1	216600	1	216600	1	216600	1	216600	6	1,299,600
chrY:29,000,000-30,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:30,000,000-31,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:31,000,000-32,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:32,000,000-33,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:33,000,000-34,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:34,000,000-35,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:35,000,000-36,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:36,000,000-37,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:37,000,000-38,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:38,000,000-39,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:39,000,000-40,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:40,000,000-41,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:41,000,000-42,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:42,000,000-43,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:43,000,000-44,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:44,000,000-45,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:45,000,000-46,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:46,000,000-47,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:47,000,000-48,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:48,000,000-49,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:49,000,000-50,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:50,000,000-51,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:51,000,000-52,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:52,000,000-53,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:53,000,000-54,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:54,000,000-55,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:55,000,000-56,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:56,000,000-57,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:57,000,000-58,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:58,000,000-59,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:59,000,000-59,373,566	1	373566	1	373566	1	373566	1	373566	1	373566	1	373566	6	2,241,396
