	0kb_ELR_min_size		1kb_ELR_min_size		2kb_ELR_min_size		3kb_ELR_min_size		4kb_ELR_min_size		5kb_ELR_min_size		TOTAL	
chr22:12,250,000-13,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:13,250,000-14,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:14,250,000-15,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:15,250,000-16,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:16,250,000-17,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:17,250,000-18,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:18,250,000-19,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:19,250,000-20,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:20,250,000-21,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:21,250,000-22,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:22,250,000-23,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:23,250,000-24,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:24,250,000-25,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:25,250,000-26,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:26,250,000-27,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:27,250,000-28,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:28,250,000-29,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:29,250,000-30,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:30,250,000-31,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:31,250,000-32,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:32,250,000-33,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:33,250,000-34,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:34,250,000-35,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:35,250,000-36,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:36,250,000-37,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:37,250,000-38,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:38,250,000-39,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:39,250,000-40,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:40,250,000-41,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:41,250,000-42,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:42,250,000-43,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:43,250,000-44,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:44,250,000-45,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:45,250,000-46,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:46,250,000-47,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:47,250,000-48,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:48,250,000-49,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:49,250,000-50,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:50,250,000-51,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:51,250,000-51,304,566	1	54566	1	54566	1	54566	1	54566	1	54566	1	54566	6	327,396
chrX:250,000-1,250,000	3	420700	3	420700	3	420700	3	420700	3	420700	3	420700	18	2,524,200
chrX:1,250,000-2,250,000	2	134000	2	134000	2	134000	2	134000	2	134000	2	134000	12	804,000
chrX:7,250,000-8,250,000	2	54300	2	54300	2	54300	2	54300	2	54300	2	54300	12	325,800
chrX:9,250,000-10,250,000	1	28400	1	28400	1	28400	1	28400	1	28400	1	28400	6	170,400
chrX:10,250,000-11,250,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:36,250,000-37,250,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:48,250,000-49,250,000	1	85100	1	85100	1	85100	1	85100	1	85100	1	85100	6	510,600
chrX:49,250,000-50,250,000	2	240124	2	240124	2	240124	2	240124	2	240124	2	240124	12	1,440,744
chrX:52,250,000-53,250,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:54,250,000-55,250,000	1	3800	1	3800	1	3800	1	3800	1	3800	1	3800	6	22,800
chrX:58,250,000-59,250,000	2	892800	2	892800	2	892800	2	892800	2	892800	2	892800	12	5,356,800
chrX:59,250,000-60,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrX:60,250,000-61,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrX:61,250,000-62,250,000	2	672000	2	672000	2	672000	2	672000	2	672000	2	672000	12	4,032,000
chrX:76,250,000-77,250,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:77,250,000-78,250,000	1	2200	1	2200	1	2200	1	2200	1	2200	1	2200	6	13,200
chrX:99,250,000-100,250,000	1	4400	1	4400	1	4400	1	4400	1	4400	1	4400	6	26,400
chrX:101,250,000-102,250,000	1	298000	1	298000	1	298000	1	298000	1	298000	1	298000	6	1,788,000
chrX:108,250,000-109,250,000	1	53700	1	53700	1	53700	1	53700	1	53700	1	53700	6	322,200
chrX:111,250,000-112,250,000	1	39200	1	39200	1	39200	1	39200	1	39200	1	39200	6	235,200
chrX:113,250,000-114,250,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:114,250,000-115,250,000	1	140045	1	140045	1	140045	1	140045	1	140045	1	140045	6	840,270
chrX:115,250,000-116,250,000	1	89183	1	89183	1	89183	1	89183	1	89183	1	89183	6	535,098
chrX:119,250,000-120,250,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:122,250,000-123,250,000	1	110881	1	110881	1	110881	1	110881	1	110881	1	110881	6	665,286
chrX:123,250,000-124,250,000	1	7253	1	7253	1	7253	1	7253	1	7253	1	7253	6	43,518
chrX:125,250,000-126,250,000	1	12900	1	12900	1	12900	1	12900	1	12900	1	12900	6	77,400
chrX:131,250,000-132,250,000	1	7400	1	7400	1	7400	1	7400	1	7400	1	7400	6	44,400
chrX:132,250,000-133,250,000	1	600	1	600	1	600	1	600	1	600	1	600	6	3,600
chrX:134,250,000-135,250,000	1	118800	1	118800	1	118800	1	118800	1	118800	1	118800	6	712,800
chrX:136,250,000-137,250,000	1	2700	1	2700	1	2700	1	2700	1	2700	1	2700	6	16,200
chrX:143,250,000-144,250,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:148,250,000-149,250,000	2	461510	2	461510	2	461510	2	461510	2	461510	2	461510	12	2,769,060
chrX:152,250,000-153,250,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:153,250,000-154,250,000	1	81889	1	81889	1	81889	1	81889	1	81889	1	81889	6	491,334
chrX:154,250,000-155,250,000	2	298900	2	298900	2	298900	2	298900	2	298900	2	298900	12	1,793,400
chrX:155,250,000-155,270,560	1	20560	1	20560	1	20560	1	20560	1	20560	1	20560	6	123,360
chrY:250,000-1,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:1,250,000-2,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:2,250,000-3,250,000	1	399520	1	399520	1	399520	1	399520	1	399520	1	399520	6	2,397,120
chrY:7,250,000-8,250,000	1	817300	1	817300	1	817300	1	817300	1	817300	1	817300	6	4,903,800
chrY:8,250,000-9,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:9,250,000-10,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:10,250,000-11,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:11,250,000-12,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:12,250,000-13,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:13,250,000-14,250,000	2	947937	2	947937	2	947937	2	947937	2	947937	2	947937	12	5,687,622
chrY:14,250,000-15,250,000	1	39000	1	39000	1	39000	1	39000	1	39000	1	39000	6	234,000
chrY:19,250,000-20,250,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrY:22,250,000-23,250,000	2	262934	2	262934	2	262934	2	262934	2	262934	2	262934	12	1,577,604
chrY:23,250,000-24,250,000	2	112863	2	112863	2	112863	2	112863	2	112863	2	112863	12	677,178
chrY:28,250,000-29,250,000	1	466600	1	466600	1	466600	1	466600	1	466600	1	466600	6	2,799,600
chrY:29,250,000-30,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:30,250,000-31,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:31,250,000-32,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:32,250,000-33,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:33,250,000-34,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:34,250,000-35,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:35,250,000-36,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:36,250,000-37,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:37,250,000-38,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:38,250,000-39,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:39,250,000-40,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:40,250,000-41,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:41,250,000-42,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:42,250,000-43,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:43,250,000-44,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:44,250,000-45,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:45,250,000-46,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:46,250,000-47,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:47,250,000-48,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:48,250,000-49,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:49,250,000-50,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:50,250,000-51,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:51,250,000-52,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:52,250,000-53,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:53,250,000-54,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:54,250,000-55,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:55,250,000-56,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:56,250,000-57,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:57,250,000-58,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:58,250,000-59,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:59,250,000-59,373,566	1	123566	1	123566	1	123566	1	123566	1	123566	1	123566	6	741,396
