	0kb_ELR_min_size		1kb_ELR_min_size		2kb_ELR_min_size		3kb_ELR_min_size		4kb_ELR_min_size		5kb_ELR_min_size		TOTAL	
chr22:11,750,000-12,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:12,750,000-13,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:13,750,000-14,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:14,750,000-15,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:15,750,000-16,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:16,750,000-17,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:17,750,000-18,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:18,750,000-19,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:19,750,000-20,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:20,750,000-21,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:21,750,000-22,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:22,750,000-23,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:23,750,000-24,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:24,750,000-25,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:25,750,000-26,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:26,750,000-27,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:27,750,000-28,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:28,750,000-29,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:29,750,000-30,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:30,750,000-31,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:31,750,000-32,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:32,750,000-33,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:33,750,000-34,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:34,750,000-35,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:35,750,000-36,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:36,750,000-37,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:37,750,000-38,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:38,750,000-39,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:39,750,000-40,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:40,750,000-41,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:41,750,000-42,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:42,750,000-43,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:43,750,000-44,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:44,750,000-45,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:45,750,000-46,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:46,750,000-47,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:47,750,000-48,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:48,750,000-49,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:49,750,000-50,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:50,750,000-51,304,566	1	554566	1	554566	1	554566	1	554566	1	554566	1	554566	6	3,327,396
chrX:750,000-1,750,000	1	327600	1	327600	1	327600	1	327600	1	327600	1	327600	6	1,965,600
chrX:1,750,000-2,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:6,750,000-7,750,000	2	54300	2	54300	2	54300	2	54300	2	54300	2	54300	12	325,800
chrX:8,750,000-9,750,000	1	28400	1	28400	1	28400	1	28400	1	28400	1	28400	6	170,400
chrX:9,750,000-10,750,000	1	11326	1	11326	1	11326	1	11326	1	11326	1	11326	6	67,956
chrX:10,750,000-11,750,000	1	38674	1	38674	1	38674	1	38674	1	38674	1	38674	6	232,044
chrX:36,750,000-37,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:48,750,000-49,750,000	1	275224	1	275224	1	275224	1	275224	1	275224	1	275224	6	1,651,344
chrX:49,750,000-50,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:51,750,000-52,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:54,750,000-55,750,000	1	3800	1	3800	1	3800	1	3800	1	3800	1	3800	6	22,800
chrX:57,750,000-58,750,000	2	392800	2	392800	2	392800	2	392800	2	392800	2	392800	12	2,356,800
chrX:58,750,000-59,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrX:59,750,000-60,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrX:60,750,000-61,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrX:61,750,000-62,750,000	2	172000	2	172000	2	172000	2	172000	2	172000	2	172000	12	1,032,000
chrX:75,750,000-76,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:77,750,000-78,750,000	1	2200	1	2200	1	2200	1	2200	1	2200	1	2200	6	13,200
chrX:98,750,000-99,750,000	1	4400	1	4400	1	4400	1	4400	1	4400	1	4400	6	26,400
chrX:100,750,000-101,750,000	1	298000	1	298000	1	298000	1	298000	1	298000	1	298000	6	1,788,000
chrX:107,750,000-108,750,000	1	53700	1	53700	1	53700	1	53700	1	53700	1	53700	6	322,200
chrX:110,750,000-111,750,000	1	39200	1	39200	1	39200	1	39200	1	39200	1	39200	6	235,200
chrX:112,750,000-113,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:114,750,000-115,750,000	2	229228	2	229228	2	229228	2	229228	2	229228	2	229228	12	1,375,368
chrX:119,750,000-120,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:122,750,000-123,750,000	1	118134	1	118134	1	118134	1	118134	1	118134	1	118134	6	708,804
chrX:124,750,000-125,750,000	1	12900	1	12900	1	12900	1	12900	1	12900	1	12900	6	77,400
chrX:131,750,000-132,750,000	1	8000	1	8000	1	8000	1	8000	1	8000	1	8000	6	48,000
chrX:134,750,000-135,750,000	1	118800	1	118800	1	118800	1	118800	1	118800	1	118800	6	712,800
chrX:135,750,000-136,750,000	1	2700	1	2700	1	2700	1	2700	1	2700	1	2700	6	16,200
chrX:142,750,000-143,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:147,750,000-148,750,000	1	189153	1	189153	1	189153	1	189153	1	189153	1	189153	6	1,134,918
chrX:148,750,000-149,750,000	2	272357	2	272357	2	272357	2	272357	2	272357	2	272357	12	1,634,142
chrX:151,750,000-152,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:152,750,000-153,750,000	1	81889	1	81889	1	81889	1	81889	1	81889	1	81889	6	491,334
chrX:153,750,000-154,750,000	1	87400	1	87400	1	87400	1	87400	1	87400	1	87400	6	524,400
chrX:154,750,000-155,270,560	1	232060	1	232060	1	232060	1	232060	1	232060	1	232060	6	1,392,360
chrY:750,000-1,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:1,750,000-2,750,000	1	899520	1	899520	1	899520	1	899520	1	899520	1	899520	6	5,397,120
chrY:6,750,000-7,750,000	1	317300	1	317300	1	317300	1	317300	1	317300	1	317300	6	1,903,800
chrY:7,750,000-8,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:8,750,000-9,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:9,750,000-10,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:10,750,000-11,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:11,750,000-12,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:12,750,000-13,750,000	2	947937	2	947937	2	947937	2	947937	2	947937	2	947937	12	5,687,622
chrY:13,750,000-14,750,000	1	539000	1	539000	1	539000	1	539000	1	539000	1	539000	6	3,234,000
chrY:19,750,000-20,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrY:21,750,000-22,750,000	1	161118	1	161118	1	161118	1	161118	1	161118	1	161118	6	966,708
chrY:22,750,000-23,750,000	1	164679	1	164679	1	164679	1	164679	1	164679	1	164679	6	988,074
chrY:23,750,000-24,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrY:28,750,000-29,750,000	1	966600	1	966600	1	966600	1	966600	1	966600	1	966600	6	5,799,600
chrY:29,750,000-30,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:30,750,000-31,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:31,750,000-32,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:32,750,000-33,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:33,750,000-34,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:34,750,000-35,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:35,750,000-36,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:36,750,000-37,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:37,750,000-38,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:38,750,000-39,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:39,750,000-40,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:40,750,000-41,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:41,750,000-42,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:42,750,000-43,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:43,750,000-44,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:44,750,000-45,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:45,750,000-46,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:46,750,000-47,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:47,750,000-48,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:48,750,000-49,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:49,750,000-50,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:50,750,000-51,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:51,750,000-52,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:52,750,000-53,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:53,750,000-54,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:54,750,000-55,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:55,750,000-56,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:56,750,000-57,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:57,750,000-58,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:58,750,000-59,373,566	1	623566	1	623566	1	623566	1	623566	1	623566	1	623566	6	3,741,396
