	0kb_ELR_min_size		1kb_ELR_min_size		2kb_ELR_min_size		3kb_ELR_min_size		4kb_ELR_min_size		5kb_ELR_min_size		TOTAL	
chr22:8,500,000-9,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:9,500,000-10,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:10,500,000-11,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:11,500,000-12,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:12,500,000-13,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:13,500,000-14,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:14,500,000-15,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:15,500,000-16,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:16,500,000-17,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:17,500,000-18,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:18,500,000-19,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:19,500,000-20,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:20,500,000-21,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:21,500,000-22,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:22,500,000-23,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:23,500,000-24,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:24,500,000-25,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:25,500,000-26,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:26,500,000-27,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:27,500,000-28,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:28,500,000-29,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:29,500,000-30,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:30,500,000-31,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:31,500,000-32,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:32,500,000-33,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:33,500,000-34,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:34,500,000-35,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:35,500,000-36,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:36,500,000-37,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:37,500,000-38,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:38,500,000-39,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:39,500,000-40,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:40,500,000-41,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:41,500,000-42,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:42,500,000-43,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:43,500,000-44,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:44,500,000-45,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:45,500,000-46,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:46,500,000-47,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:47,500,000-48,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:48,500,000-49,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:49,500,000-50,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:50,500,000-51,304,566	1	804566	1	804566	1	804566	1	804566	1	804566	1	804566	6	4,827,396
chrX:500,000-1,500,000	2	356800	2	356800	2	356800	2	356800	2	356800	2	356800	12	2,140,800
chrX:1,500,000-2,500,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:7,500,000-8,500,000	2	54300	2	54300	2	54300	2	54300	2	54300	2	54300	12	325,800
chrX:8,500,000-9,500,000	1	28400	1	28400	1	28400	1	28400	1	28400	1	28400	6	170,400
chrX:10,500,000-11,500,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:36,500,000-37,500,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:48,500,000-49,500,000	1	275224	1	275224	1	275224	1	275224	1	275224	1	275224	6	1,651,344
chrX:49,500,000-50,500,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:51,500,000-52,500,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:54,500,000-55,500,000	1	3800	1	3800	1	3800	1	3800	1	3800	1	3800	6	22,800
chrX:57,500,000-58,500,000	2	142800	2	142800	2	142800	2	142800	2	142800	2	142800	12	856,800
chrX:58,500,000-59,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrX:59,500,000-60,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrX:60,500,000-61,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrX:61,500,000-62,500,000	2	422000	2	422000	2	422000	2	422000	2	422000	2	422000	12	2,532,000
chrX:76,500,000-77,500,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:77,500,000-78,500,000	1	2200	1	2200	1	2200	1	2200	1	2200	1	2200	6	13,200
chrX:99,500,000-100,500,000	1	4400	1	4400	1	4400	1	4400	1	4400	1	4400	6	26,400
chrX:100,500,000-101,500,000	1	53900	1	53900	1	53900	1	53900	1	53900	1	53900	6	323,400
chrX:101,500,000-102,500,000	1	244100	1	244100	1	244100	1	244100	1	244100	1	244100	6	1,464,600
chrX:107,500,000-108,500,000	1	53700	1	53700	1	53700	1	53700	1	53700	1	53700	6	322,200
chrX:111,500,000-112,500,000	1	39200	1	39200	1	39200	1	39200	1	39200	1	39200	6	235,200
chrX:113,500,000-114,500,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:114,500,000-115,500,000	1	140045	1	140045	1	140045	1	140045	1	140045	1	140045	6	840,270
chrX:115,500,000-116,500,000	1	89183	1	89183	1	89183	1	89183	1	89183	1	89183	6	535,098
chrX:119,500,000-120,500,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:122,500,000-123,500,000	1	118134	1	118134	1	118134	1	118134	1	118134	1	118134	6	708,804
chrX:125,500,000-126,500,000	1	12900	1	12900	1	12900	1	12900	1	12900	1	12900	6	77,400
chrX:131,500,000-132,500,000	1	8000	1	8000	1	8000	1	8000	1	8000	1	8000	6	48,000
chrX:134,500,000-135,500,000	1	118800	1	118800	1	118800	1	118800	1	118800	1	118800	6	712,800
chrX:136,500,000-137,500,000	1	2700	1	2700	1	2700	1	2700	1	2700	1	2700	6	16,200
chrX:143,500,000-144,500,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:148,500,000-149,500,000	2	461510	2	461510	2	461510	2	461510	2	461510	2	461510	12	2,769,060
chrX:151,500,000-152,500,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrX:152,500,000-153,500,000	1	81889	1	81889	1	81889	1	81889	1	81889	1	81889	6	491,334
chrX:154,500,000-155,270,560	2	319460	2	319460	2	319460	2	319460	2	319460	2	319460	12	1,916,760
chrY:500,000-1,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:1,500,000-2,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:2,500,000-3,500,000	1	149520	1	149520	1	149520	1	149520	1	149520	1	149520	6	897,120
chrY:6,500,000-7,500,000	1	67300	1	67300	1	67300	1	67300	1	67300	1	67300	6	403,800
chrY:7,500,000-8,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:8,500,000-9,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:9,500,000-10,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:10,500,000-11,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:11,500,000-12,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:12,500,000-13,500,000	1	991000	1	991000	1	991000	1	991000	1	991000	1	991000	6	5,946,000
chrY:13,500,000-14,500,000	1	745937	1	745937	1	745937	1	745937	1	745937	1	745937	6	4,475,622
chrY:19,500,000-20,500,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrY:21,500,000-22,500,000	1	161118	1	161118	1	161118	1	161118	1	161118	1	161118	6	966,708
chrY:22,500,000-23,500,000	1	164679	1	164679	1	164679	1	164679	1	164679	1	164679	6	988,074
chrY:23,500,000-24,500,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chrY:28,500,000-29,500,000	1	716600	1	716600	1	716600	1	716600	1	716600	1	716600	6	4,299,600
chrY:29,500,000-30,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:30,500,000-31,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:31,500,000-32,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:32,500,000-33,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:33,500,000-34,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:34,500,000-35,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:35,500,000-36,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:36,500,000-37,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:37,500,000-38,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:38,500,000-39,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:39,500,000-40,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:40,500,000-41,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:41,500,000-42,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:42,500,000-43,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:43,500,000-44,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:44,500,000-45,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:45,500,000-46,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:46,500,000-47,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:47,500,000-48,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:48,500,000-49,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:49,500,000-50,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:50,500,000-51,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:51,500,000-52,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:52,500,000-53,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:53,500,000-54,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:54,500,000-55,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:55,500,000-56,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:56,500,000-57,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:57,500,000-58,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chrY:58,500,000-59,373,566	1	873566	1	873566	1	873566	1	873566	1	873566	1	873566	6	5,241,396
